t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1316951,0.2987,-0.085,0.9343,0.0,0.4714,0.0,0.1869
1316967,0.3001,-0.0757,0.9316,0.0,0.4682,0.0,0.1837
1316983,0.3096,-0.1023,0.9379,0.0,0.4706,0.0,0.1845
1317000,0.3032,-0.0902,0.9291,0.0,0.473,0.0,0.1853
1317016,0.2876,-0.0767,0.9254,0.0,0.4738,0.0,0.1885
1317033,0.2961,-0.0696,0.9328,0.0,0.4746,0.0,0.1885
1317049,0.306,-0.0563,0.9208,0.0,0.4746,0.0,0.1821
1317065,0.3026,-0.0756,0.9236,0.0,0.473,0.0,0.1772
1317082,0.3031,-0.0696,0.92,0.0,0.4763,0.0,0.1821
1317098,0.3072,-0.0717,0.9199,0.0,0.4795,0.0,0.1821
1317115,0.305,-0.0553,0.9365,0.0,0.4811,0.0,0.1861
1317131,0.3114,-0.103,0.9657,0.0,0.4803,0.0,0.1869
1317147,0.3073,-0.0787,0.9216,0.0,0.4779,0.0,0.1829
1317164,0.3101,-0.0707,0.9161,0.0,0.4827,0.0,0.1821
1317180,0.3073,-0.0649,0.9168,0.0,0.4787,0.0,0.1845
1317196,0.3036,-0.0687,0.9266,0.0,0.4827,0.0,0.1861
1317213,0.2713,-0.0895,0.9436,0.0,0.4827,0.0,0.1861
1317229,0.2957,-0.0706,0.9305,0.0,0.4795,0.0,0.1861
1317246,0.2975,-0.0406,0.8854,0.0,0.4787,0.0,0.1829
1317262,0.2684,-0.079,0.9336,0.0,0.4819,0.0,0.1861
1317278,0.309,-0.0967,0.8701,0.0,0.4795,0.0,0.1845
1317295,0.3137,-0.1035,0.9289,0.0,0.4827,0.0,0.1861
1317311,0.3299,-0.0583,0.9091,0.0,0.4754,0.0,0.1813
1317328,0.3076,-0.0321,0.867,0.0,0.4738,0.0,0.1845
1317344,0.2731,-0.0714,0.9432,0.0,0.4746,0.0,0.1772
1317361,0.315,-0.0555,0.912,0.0,0.4851,0.0,0.1829
1317377,0.3311,-0.0942,0.9197,0.0,0.4859,0.0,0.1845
1317394,0.3333,-0.0379,0.8606,0.0,0.4843,0.0,0.1861
1317410,0.2975,-0.0633,0.9451,0.0,0.4851,0.0,0.1829
1317427,0.3156,-0.072,0.9295,0.0,0.4843,0.0,0.1829
1317443,0.3044,-0.0811,0.9271,0.0,0.4843,0.0,0.1829
1317459,0.2925,-0.0574,0.923,0.0,0.4859,0.0,0.1829
1317476,0.3251,-0.1091,0.9228,0.0,0.4883,0.0,0.1861
1317492,0.3466,-0.0358,0.8566,0.0,0.4908,0.0,0.1869
1317509,0.2937,-0.0882,0.932,0.0,0.4867,0.0,0.1829
1317525,0.2849,-0.0635,0.8686,0.0,0.4851,0.0,0.1829
1317541,0.2886,-0.05,0.8963,0.0,0.4827,0.0,0.1805
1317558,0.3005,-0.0426,0.8583,0.0,0.4875,0.0,0.1813
1317574,0.3106,-0.0871,0.9658,0.0,0.4924,0.0,0.1861
1317591,0.3001,-0.0346,0.9198,0.0,0.4924,0.0,0.1845
1317607,0.2979,-0.0945,0.951,0.0,0.4867,0.0,0.1829
1317623,0.2965,-0.0623,0.9164,0.0,0.4859,0.0,0.1813
1317640,0.2998,-0.0606,0.9209,0.0,0.4875,0.0,0.1821
1317656,0.3005,-0.0605,0.9166,0.0,0.4956,0.0,0.1861
1317673,0.3005,-0.0654,0.9161,0.0,0.4916,0.0,0.1845
1317689,0.3024,-0.0703,0.9202,0.0,0.4916,0.0,0.1837
1317705,0.3047,-0.0683,0.92,0.0,0.4867,0.0,0.1845
1317722,0.304,-0.0692,0.922,0.0,0.4883,0.0,0.1813
1317738,0.306,-0.0694,0.9207,0.0,0.4875,0.0,0.1821
1317755,0.3073,-0.0672,0.9204,0.0,0.494,0.0,0.1861
1317771,0.3088,-0.0678,0.9201,0.0,0.4916,0.0,0.1869
1317787,0.3048,-0.0687,0.9221,0.0,0.4875,0.0,0.1829
1317804,0.3053,-0.0684,0.9207,0.0,0.4875,0.0,0.1837
1317821,0.3035,-0.0694,0.9223,0.0,0.4859,0.0,0.1845
1317838,0.307,-0.0694,0.9186,0.0,0.4867,0.0,0.1861
1317854,0.3008,-0.067,0.9213,0.0,0.4996,0.0,0.1877
1317871,0.3003,-0.0692,0.9216,0.0,0.4972,0.0,0.1877
1317887,0.3023,-0.0702,0.9208,0.0,0.494,0.0,0.1861
1317903,0.3028,-0.0696,0.9191,0.0,0.4875,0.0,0.1837
1317920,0.3041,-0.0709,0.9206,0.0,0.4908,0.0,0.1877
1317936,0.3025,-0.0708,0.9223,0.0,0.4956,0.0,0.1861
1317953,0.3036,-0.066,0.9216,0.0,0.4988,0.0,0.1837
1317969,0.3025,-0.065,0.9224,0.0,0.4956,0.0,0.1845
1317985,0.3021,-0.0669,0.9215,0.0,0.4924,0.0,0.1845
1318002,0.3016,-0.0668,0.9218,0.0,0.4883,0.0,0.1797
1318018,0.3032,-0.0688,0.9237,0.0,0.494,0.0,0.1813
1318035,0.3048,-0.0685,0.9234,0.0,0.494,0.0,0.1861
1318051,0.3057,-0.0678,0.9238,0.0,0.4908,0.0,0.1877
1318068,0.3019,-0.067,0.9222,0.0,0.4875,0.0,0.1821
1318084,0.3037,-0.0661,0.9214,0.0,0.4843,0.0,0.1829
1318101,0.3056,-0.0672,0.9221,0.0,0.4843,0.0,0.1772
1318117,0.3037,-0.0708,0.9201,0.0,0.4916,0.0,0.1837
1318134,0.304,-0.068,0.9215,0.0,0.494,0.0,0.1885
1318150,0.3005,-0.0668,0.9226,0.0,0.4875,0.0,0.1837
1318166,0.3088,-0.0753,0.9254,0.0,0.4875,0.0,0.1853
1318183,0.3017,-0.0681,0.9238,0.0,0.4867,0.0,0.1797
1318199,0.3066,-0.0656,0.9221,0.0,0.4859,0.0,0.1789
1318216,0.3108,-0.0733,0.9193,0.0,0.4924,0.0,0.1837
1318232,0.3011,-0.0716,0.9194,0.0,0.4924,0.0,0.1853
1318248,0.3066,-0.0643,0.9213,0.0,0.4875,0.0,0.1829
1318265,0.3058,-0.0588,0.922,0.0,0.4891,0.0,0.1829
1318281,0.298,-0.0703,0.9226,0.0,0.4867,0.0,0.1764
1318298,0.2989,-0.0761,0.9282,0.0,0.4891,0.0,0.1829
1318314,0.3081,-0.0675,0.9239,0.0,0.4924,0.0,0.1861
1318331,0.3055,-0.0672,0.9222,0.0,0.4924,0.0,0.1845
1318347,0.3012,-0.0714,0.9192,0.0,0.4875,0.0,0.1813
1318363,0.2965,-0.0715,0.9232,0.0,0.4867,0.0,0.1837
1318380,0.301,-0.069,0.92,0.0,0.4916,0.0,0.1869
1318396,0.3059,-0.0673,0.9223,0.0,0.4948,0.0,0.1853
1318413,0.3072,-0.0685,0.9211,0.0,0.4924,0.0,0.1845
1318429,0.302,-0.0685,0.9169,0.0,0.4956,0.0,0.1853
1318446,0.3028,-0.0737,0.9213,0.0,0.4851,0.0,0.1853
1318462,0.3006,-0.0745,0.9188,0.0,0.4924,0.0,0.1772
1318479,0.3032,-0.0679,0.9271,0.0,0.4924,0.0,0.1797
1318495,0.3084,-0.0667,0.9267,0.0,0.498,0.0,0.1861
1318512,0.3063,-0.0662,0.9183,0.0,0.4956,0.0,0.1861
1318528,0.3045,-0.0699,0.9225,0.0,0.4924,0.0,0.1861
1318544,0.3062,-0.0697,0.9176,0.0,0.4883,0.0,0.1829
1318561,0.307,-0.07,0.9176,0.0,0.4875,0.0,0.1845
1318577,0.3107,-0.0692,0.9149,0.0,0.4956,0.0,0.1829
1318594,0.3021,-0.0672,0.9214,0.0,0.4972,0.0,0.1861
1318610,0.3028,-0.0653,0.9237,0.0,0.4988,0.0,0.1837
1318627,0.3024,-0.069,0.9207,0.0,0.494,0.0,0.1797
1318643,0.3062,-0.0702,0.9207,0.0,0.4948,0.0,0.1813
1318660,0.3032,-0.0721,0.9287,0.0,0.4948,0.0,0.1821
1318676,0.304,-0.072,0.9275,0.0,0.4972,0.0,0.1829
1318693,0.2984,-0.0701,0.929,0.0,0.4956,0.0,0.1869
1318709,0.3004,-0.0703,0.9266,0.0,0.4948,0.0,0.1845
1318725,0.3051,-0.0735,0.924,0.0,0.4891,0.0,0.1829
1318742,0.3268,-0.0788,0.9232,0.0,0.4972,0.0,0.1829
1318758,0.2948,-0.0631,0.9324,0.0,0.498,0.0,0.1829
1318774,0.3036,-0.0686,0.9279,0.0,0.4988,0.0,0.1845
1318791,0.3015,-0.0703,0.9244,0.0,0.498,0.0,0.1877
1318807,0.3025,-0.0698,0.9237,0.0,0.498,0.0,0.1813
1318823,0.3051,-0.0688,0.9219,0.0,0.4964,0.0,0.1789
1318840,0.3034,-0.0681,0.9221,0.0,0.4988,0.0,0.1845
1318856,0.3019,-0.067,0.9227,0.0,0.5004,0.0,0.1845
1318873,0.3038,-0.0699,0.9189,0.0,0.502,0.0,0.1845
1318889,0.2988,-0.0698,0.9221,0.0,0.5053,0.0,0.1845
1318906,0.3042,-0.0693,0.92,0.0,0.498,0.0,0.1837
1318923,0.3012,-0.0689,0.9206,0.0,0.4956,0.0,0.1821
1318940,0.3014,-0.0683,0.9202,0.0,0.498,0.0,0.1772
1318956,0.3056,-0.0692,0.9216,0.0,0.4996,0.0,0.1829
1318973,0.3075,-0.0683,0.9216,0.0,0.502,0.0,0.1861
1318989,0.3038,-0.0653,0.9204,0.0,0.4972,0.0,0.17
1319006,0.3009,-0.0666,0.922,0.0,0.494,0.0,0.1845
1319022,0.3029,-0.0688,0.9222,0.0,0.4972,0.0,0.1789
1319039,0.3062,-0.072,0.92,0.0,0.4972,0.0,0.1821
1319055,0.3048,-0.0712,0.9221,0.0,0.4988,0.0,0.1845
1319072,0.3029,-0.0695,0.9226,0.0,0.5028,0.0,0.1885
1319088,0.302,-0.0686,0.9207,0.0,0.4988,0.0,0.1797
1319104,0.3014,-0.0691,0.9186,0.0,0.4964,0.0,0.1797
1319121,0.3057,-0.0702,0.9189,0.0,0.502,0.0,0.1797
1319137,0.3044,-0.0696,0.9213,0.0,0.4988,0.0,0.1821
1319154,0.3013,-0.0711,0.9182,0.0,0.502,0.0,0.1845
1319170,0.2991,-0.0702,0.9213,0.0,0.4988,0.0,0.1845
1319187,0.3015,-0.0683,0.9233,0.0,0.5004,0.0,0.1797
1319203,0.3007,-0.0677,0.9224,0.0,0.5004,0.0,0.1821
1319220,0.304,-0.0666,0.9207,0.0,0.5028,0.0,0.1797
1319236,0.3057,-0.0676,0.9227,0.0,0.5069,0.0,0.1893
1319253,0.302,-0.0694,0.9203,0.0,0.5069,0.0,0.1861
1319269,0.3073,-0.0837,0.9216,0.0,0.5028,0.0,0.1837
1319285,0.3039,-0.0841,0.9227,0.0,0.5012,0.0,0.1853
1319302,0.3024,-0.0801,0.9267,0.0,0.502,0.0,0.1748
1319318,0.3033,-0.0804,0.9253,0.0,0.5053,0.0,0.1853
1319334,0.2993,-0.0453,0.901,0.0,0.5069,0.0,0.1845
1319351,0.282,-0.0377,0.9191,0.0,0.502,0.0,0.1845
1319367,0.3002,-0.0625,0.8757,0.0,0.4972,0.0,0.1869
1319384,0.3525,-0.0341,0.8851,0.0,0.4972,0.0,0.1837
1319400,0.262,-0.0469,0.9252,0.0,0.4964,0.0,0.1821
1319416,0.3057,-0.0464,0.8753,0.0,0.5004,0.0,0.1861
1319433,0.3175,-0.0525,0.9247,0.0,0.5012,0.0,0.1901
1319449,0.2943,-0.0512,0.8858,0.0,0.4988,0.0,0.1845
1319466,0.333,-0.0581,0.9183,0.0,0.4972,0.0,0.1789
1319482,0.303,-0.0478,0.8799,0.0,0.4972,0.0,0.1837
1319498,0.2725,-0.0516,0.8949,0.0,0.4988,0.0,0.1797
1319515,0.2943,-0.0416,0.9125,0.0,0.4996,0.0,0.1829
1319531,0.2981,-0.0486,0.9177,0.0,0.502,0.0,0.1861
1319548,0.3005,-0.0763,0.9207,0.0,0.4964,0.0,0.1861
1319564,0.3027,-0.0914,0.9434,0.0,0.4956,0.0,0.1829
1319580,0.3071,-0.0742,0.9305,0.0,0.4964,0.0,0.1772
1319597,0.3065,-0.0988,0.9643,0.0,0.4996,0.0,0.1829
1319613,0.3051,-0.07,0.9389,0.0,0.502,0.0,0.1845
1319630,0.3134,-0.0759,0.912,0.0,0.502,0.0,0.1821
1319646,0.3026,-0.0693,0.9122,0.0,0.5012,0.0,0.1829
1319663,0.3032,-0.0694,0.9203,0.0,0.5004,0.0,0.1797
1319679,0.3019,-0.07,0.921,0.0,0.502,0.0,0.1789
1319696,0.3032,-0.0675,0.9184,0.0,0.5053,0.0,0.1837
1319712,0.3034,-0.0678,0.9212,0.0,0.5101,0.0,0.1909
1319729,0.3026,-0.0667,0.9196,0.0,0.4964,0.0,0.1829
1319745,0.3026,-0.0705,0.9206,0.0,0.4988,0.0,0.1813
1319762,0.3027,-0.0695,0.9226,0.0,0.502,0.0,0.1781
1319778,0.3008,-0.0696,0.9224,0.0,0.502,0.0,0.1853
1319794,0.3037,-0.0694,0.9259,0.0,0.5045,0.0,0.1861
1319811,0.3008,-0.067,0.9205,0.0,0.5004,0.0,0.1861
1319827,0.3006,-0.0663,0.9208,0.0,0.4988,0.0,0.1845
1319843,0.301,-0.0678,0.9224,0.0,0.4988,0.0,0.1829
1319860,0.3024,-0.0678,0.9215,0.0,0.4964,0.0,0.1845
1319876,0.304,-0.0677,0.9209,0.0,0.502,0.0,0.1829
1319893,0.3,-0.0676,0.9213,0.0,0.502,0.0,0.1869
1319909,0.3013,-0.0679,0.92,0.0,0.5004,0.0,0.1829
1319925,0.2992,-0.0666,0.9235,0.0,0.4988,0.0,0.1821
1319942,0.305,-0.0666,0.9177,0.0,0.5004,0.0,0.1813
1319958,0.3053,-0.0677,0.9211,0.0,0.5028,0.0,0.1789
1319974,0.3049,-0.0679,0.9209,0.0,0.5061,0.0,0.1877
1319991,0.3023,-0.0682,0.9213,0.0,0.5101,0.0,0.1869
1320007,0.3025,-0.0683,0.9228,0.0,0.5069,0.0,0.1821
1320025,0.3053,-0.0676,0.9216,0.0,0.5069,0.0,0.1821
1320041,0.3042,-0.0666,0.92,0.0,0.5085,0.0,0.1756
1320058,0.3019,-0.0681,0.9201,0.0,0.5028,0.0,0.1781
1320074,0.3013,-0.0687,0.9197,0.0,0.5093,0.0,0.1853
1320091,0.3013,-0.0697,0.9208,0.0,0.5077,0.0,0.1869
1320107,0.2975,-0.0677,0.9204,0.0,0.5004,0.0,0.1837
1320124,0.302,-0.0674,0.9248,0.0,0.5004,0.0,0.1821
1320140,0.3029,-0.066,0.9241,0.0,0.5061,0.0,0.1781
1320156,0.3051,-0.0664,0.9212,0.0,0.5077,0.0,0.1781
1320173,0.3019,-0.0665,0.9205,0.0,0.5085,0.0,0.1829
1320189,0.3014,-0.0686,0.9205,0.0,0.5053,0.0,0.1861
1320206,0.3007,-0.0707,0.9213,0.0,0.5061,0.0,0.1845
1320222,0.3046,-0.0655,0.9228,0.0,0.5012,0.0,0.1797
1320239,0.3071,-0.0636,0.9215,0.0,0.5085,0.0,0.1789
1320255,0.3044,-0.0645,0.9188,0.0,0.5069,0.0,0.1821
1320272,0.2987,-0.0696,0.9201,0.0,0.5085,0.0,0.1861
1320288,0.2997,-0.0676,0.9249,0.0,0.5069,0.0,0.1845
1320305,0.3066,-0.0657,0.9215,0.0,0.5004,0.0,0.1797
1320321,0.3071,-0.0671,0.92,0.0,0.5012,0.0,0.1764
1320337,0.3033,-0.07,0.9178,0.0,0.502,0.0,0.1845
1320354,0.302,-0.0714,0.9193,0.0,0.5061,0.0,0.1837
1320370,0.3007,-0.0694,0.9227,0.0,0.5093,0.0,0.1829
1320386,0.3048,-0.0692,0.9215,0.0,0.5053,0.0,0.1797
1320403,0.3022,-0.0662,0.9226,0.0,0.4996,0.0,0.1789
1320419,0.3026,-0.0657,0.9223,0.0,0.5053,0.0,0.1821
1320436,0.3015,-0.065,0.9196,0.0,0.5077,0.0,0.1829
1320452,0.3013,-0.0674,0.922,0.0,0.5101,0.0,0.1845
1320468,0.3054,-0.0679,0.9206,0.0,0.5045,0.0,0.1789
1320485,0.3024,-0.0674,0.9213,0.0,0.5028,0.0,0.1789
1320501,0.2999,-0.069,0.9208,0.0,0.498,0.0,0.1781
1320517,0.3018,-0.067,0.9203,0.0,0.502,0.0,0.1821
1320534,0.3018,-0.0668,0.9205,0.0,0.5028,0.0,0.1829
1320550,0.3027,-0.0684,0.9218,0.0,0.5012,0.0,0.1853
1320567,0.3045,-0.0689,0.9206,0.0,0.4996,0.0,0.1837
1320583,0.304,-0.0658,0.9186,0.0,0.5012,0.0,0.1829
1320599,0.3002,-0.0666,0.9201,0.0,0.5004,0.0,0.1845
1320616,0.2998,-0.0681,0.9216,0.0,0.5053,0.0,0.1845
1320632,0.3043,-0.0699,0.9186,0.0,0.5061,0.0,0.1829
1320649,0.3034,-0.0671,0.9198,0.0,0.5053,0.0,0.1845
1320665,0.3029,-0.0693,0.9216,0.0,0.4924,0.0,0.1813
1320682,0.3005,-0.0679,0.9207,0.0,0.502,0.0,0.1797
1320698,0.3025,-0.066,0.92,0.0,0.5053,0.0,0.1781
1320715,0.2999,-0.067,0.9224,0.0,0.5077,0.0,0.1829
1320731,0.3026,-0.069,0.9185,0.0,0.5085,0.0,0.1829
1320748,0.3001,-0.0742,0.9171,0.0,0.5069,0.0,0.1845
1320764,0.2986,-0.0734,0.9191,0.0,0.502,0.0,0.1781
1320780,0.2978,-0.0724,0.926,0.0,0.5069,0.0,0.1781
1320797,0.3149,-0.0691,0.9311,0.0,0.5093,0.0,0.1829
1320813,0.3062,-0.0665,0.9192,0.0,0.5133,0.0,0.1829
1320830,0.3064,-0.056,0.917,0.0,0.5117,0.0,0.1885
1320846,0.2914,-0.0581,0.9354,0.0,0.5085,0.0,0.1829
1320862,0.3051,-0.0863,0.9205,0.0,0.5061,0.0,0.1813
1320879,0.3123,-0.0937,0.9156,0.0,0.5125,0.0,0.1797
1320895,0.3203,-0.0913,0.9319,0.0,0.5117,0.0,0.1837
1320912,0.3154,-0.0859,0.8933,0.0,0.5109,0.0,0.1829
1320928,0.314,-0.0851,0.9303,0.0,0.5101,0.0,0.1837
1320944,0.2936,-0.0586,0.9393,0.0,0.5093,0.0,0.1813
1320961,0.2895,-0.0478,0.9229,0.0,0.5061,0.0,0.1821
1320977,0.3244,-0.0519,0.9261,0.0,0.5077,0.0,0.1781
1320994,0.2954,-0.0531,0.9308,0.0,0.5069,0.0,0.1845
1321010,0.3125,-0.0475,0.9467,0.0,0.5101,0.0,0.1861
1321027,0.3018,-0.0791,0.9236,0.0,0.5004,0.0,0.1821
1321043,0.2841,-0.0808,0.9367,0.0,0.5004,0.0,0.1748
1321060,0.314,-0.094,0.9252,0.0,0.5004,0.0,0.1797
1321076,0.2888,-0.103,0.9491,0.0,0.502,0.0,0.1829
1321093,0.2831,-0.0803,0.9242,0.0,0.502,0.0,0.1861
1321109,0.293,-0.0737,0.9297,0.0,0.5069,0.0,0.1821
1321127,0.283,-0.083,0.9314,0.0,0.5069,0.0,0.1845
1321143,0.3016,-0.0901,0.955,0.0,0.5053,0.0,0.1764
1321159,0.3309,-0.0656,0.9063,0.0,0.5085,0.0,0.1821
1321176,0.314,-0.0371,0.8936,0.0,0.5093,0.0,0.1797
1321192,0.2788,-0.0536,0.9163,0.0,0.5101,0.0,0.1861
1321209,0.3067,-0.0507,0.9146,0.0,0.5133,0.0,0.1861
1321225,0.3095,-0.0586,0.9377,0.0,0.5053,0.0,0.1861
1321241,0.3177,-0.0894,0.921,0.0,0.5101,0.0,0.1821
1321258,0.2837,-0.0855,0.9663,0.0,0.5101,0.0,0.1837
1321274,0.3198,-0.0696,0.9164,0.0,0.5069,0.0,0.1781
1321291,0.2894,-0.043,0.9162,0.0,0.5125,0.0,0.1845
1321307,0.3184,-0.0488,0.9108,0.0,0.5077,0.0,0.1845
1321323,0.2949,-0.075,0.9273,0.0,0.502,0.0,0.1772
1321340,0.311,-0.0917,0.9151,0.0,0.502,0.0,0.1797
1321356,0.2855,-0.0819,0.9269,0.0,0.5069,0.0,0.1797
1321373,0.3049,-0.0616,0.8916,0.0,0.5101,0.0,0.1821
1321389,0.2856,-0.0525,0.9158,0.0,0.5085,0.0,0.1901
1321405,0.3067,-0.0716,0.9292,0.0,0.502,0.0,0.1829
1321422,0.314,-0.084,0.9226,0.0,0.5004,0.0,0.1797
1321438,0.292,-0.0773,0.9312,0.0,0.5053,0.0,0.1764
1321455,0.3112,-0.0535,0.9182,0.0,0.5141,0.0,0.1797
1321471,0.3031,-0.0553,0.9127,0.0,0.5077,0.0,0.1845
1321487,0.303,-0.0742,0.9275,0.0,0.5061,0.0,0.1861
1321504,0.3041,-0.0771,0.9249,0.0,0.5053,0.0,0.1813
1321520,0.3002,-0.0668,0.9227,0.0,0.5053,0.0,0.1764
1321536,0.3073,-0.0692,0.9152,0.0,0.5093,0.0,0.1789
1321553,0.2998,-0.0716,0.9272,0.0,0.5109,0.0,0.1829
1321569,0.3097,-0.0683,0.9194,0.0,0.5109,0.0,0.1853
1321586,0.3046,-0.07,0.9237,0.0,0.5101,0.0,0.1789
1321602,0.2983,-0.0706,0.9301,0.0,0.5069,0.0,0.1789
1321618,0.3018,-0.0692,0.9234,0.0,0.5101,0.0,0.1772
1321635,0.2997,-0.0675,0.925,0.0,0.5069,0.0,0.1813
1321651,0.3048,-0.064,0.9224,0.0,0.5101,0.0,0.1821
1321667,0.3061,-0.0603,0.9169,0.0,0.5069,0.0,0.1829
1321684,0.296,-0.0646,0.9119,0.0,0.5053,0.0,0.1772
1321700,0.2935,-0.0669,0.9156,0.0,0.5101,0.0,0.1781
1321717,0.2943,-0.0679,0.9246,0.0,0.5101,0.0,0.1837
1321733,0.3017,-0.0696,0.9205,0.0,0.5133,0.0,0.1869
1321750,0.3068,-0.0699,0.9203,0.0,0.5133,0.0,0.1829
1321766,0.3027,-0.0684,0.9215,0.0,0.5085,0.0,0.1821
1321782,0.2996,-0.0668,0.92,0.0,0.5053,0.0,0.1781
1321799,0.3054,-0.0655,0.919,0.0,0.5061,0.0,0.1789
1321815,0.3063,-0.0662,0.9198,0.0,0.5069,0.0,0.1821
1321831,0.3073,-0.0658,0.9171,0.0,0.5061,0.0,0.1861
1321848,0.3031,-0.066,0.9225,0.0,0.5069,0.0,0.1861
1321864,0.3045,-0.0645,0.9215,0.0,0.5085,0.0,0.1861
1321881,0.3027,-0.0641,0.9216,0.0,0.5045,0.0,0.1837
1321897,0.3021,-0.0682,0.9207,0.0,0.5085,0.0,0.1837
1321913,0.3002,-0.0674,0.9224,0.0,0.5117,0.0,0.1861
1321930,0.2994,-0.0685,0.9203,0.0,0.5117,0.0,0.1877
1321946,0.2974,-0.0679,0.9226,0.0,0.5101,0.0,0.1837
1321963,0.3012,-0.0671,0.9202,0.0,0.5085,0.0,0.1829
1321979,0.2975,-0.0691,0.9216,0.0,0.5101,0.0,0.1837
1321995,0.2978,-0.0683,0.9245,0.0,0.5101,0.0,0.1781
1322012,0.303,-0.0685,0.9221,0.0,0.519,0.0,0.1837
1322028,0.3039,-0.0652,0.9202,0.0,0.5125,0.0,0.1837
1322045,0.3015,-0.0652,0.9235,0.0,0.5061,0.0,0.1821
1322061,0.3021,-0.0645,0.9223,0.0,0.5053,0.0,0.1797
1322077,0.3005,-0.0657,0.9194,0.0,0.5053,0.0,0.1789
1322094,0.3043,-0.0687,0.9178,0.0,0.5053,0.0,0.1821
1322110,0.301,-0.0671,0.9194,0.0,0.5093,0.0,0.1861
1322126,0.3037,-0.068,0.9198,0.0,0.5069,0.0,0.1813
1322143,0.3023,-0.0682,0.9195,0.0,0.5069,0.0,0.1821
1322159,0.3035,-0.0688,0.9245,0.0,0.5028,0.0,0.1781
1322176,0.3008,-0.0663,0.9238,0.0,0.502,0.0,0.1861
1322192,0.3039,-0.0677,0.9197,0.0,0.5077,0.0,0.1861
1322208,0.3015,-0.0701,0.9193,0.0,0.5077,0.0,0.1877
1322226,0.3002,-0.0684,0.9222,0.0,0.5077,0.0,0.1853
1322242,0.3028,-0.0682,0.9231,0.0,0.5028,0.0,0.1797
1322259,0.3021,-0.0659,0.9232,0.0,0.502,0.0,0.1837
1322275,0.2983,-0.0673,0.9218,0.0,0.5069,0.0,0.1781
1322292,0.3007,-0.0675,0.9216,0.0,0.5117,0.0,0.1837
1322308,0.3043,-0.066,0.9208,0.0,0.5085,0.0,0.1845
1322325,0.3014,-0.0655,0.921,0.0,0.5061,0.0,0.1797
1322341,0.3012,-0.0659,0.9197,0.0,0.5053,0.0,0.1781
1322358,0.3036,-0.0678,0.9195,0.0,0.5053,0.0,0.1781
1322374,0.3032,-0.0669,0.9203,0.0,0.5109,0.0,0.1845
1322391,0.3027,-0.0666,0.922,0.0,0.5077,0.0,0.1845
1322407,0.304,-0.0668,0.9239,0.0,0.502,0.0,0.1845
1322424,0.3022,-0.0681,0.9213,0.0,0.5061,0.0,0.1789
1322440,0.3049,-0.0678,0.9206,0.0,0.502,0.0,0.1837
1322456,0.3033,-0.0669,0.9196,0.0,0.5053,0.0,0.1789
1322473,0.3033,-0.0668,0.9193,0.0,0.5093,0.0,0.1829
1322489,0.2998,-0.0692,0.9208,0.0,0.5101,0.0,0.1845
1322505,0.3013,-0.0678,0.9223,0.0,0.5028,0.0,0.1821
1322522,0.302,-0.0658,0.9208,0.0,0.5028,0.0,0.1781
1322538,0.3019,-0.0683,0.9236,0.0,0.5045,0.0,0.1781
1322555,0.3009,-0.0704,0.9222,0.0,0.5028,0.0,0.1837
1322571,0.3012,-0.071,0.9222,0.0,0.5085,0.0,0.1829
1322587,0.3042,-0.0686,0.9209,0.0,0.5069,0.0,0.1837
1322604,0.3005,-0.066,0.9224,0.0,0.5085,0.0,0.1829
1322620,0.2993,-0.0673,0.9209,0.0,0.4996,0.0,0.1845
1322636,0.3019,-0.0664,0.9223,0.0,0.5061,0.0,0.1797
1322653,0.3056,-0.0677,0.9202,0.0,0.5061,0.0,0.1829
1322669,0.306,-0.0671,0.9184,0.0,0.5085,0.0,0.1821
1322686,0.3023,-0.0656,0.9219,0.0,0.5069,0.0,0.1821
1322702,0.3024,-0.0665,0.9207,0.0,0.5012,0.0,0.1837
1322718,0.3033,-0.0656,0.9223,0.0,0.502,0.0,0.1829
1322735,0.3055,-0.0676,0.9205,0.0,0.5012,0.0,0.1829
1322751,0.3036,-0.0676,0.9181,0.0,0.5077,0.0,0.1837
1322767,0.2988,-0.0686,0.9202,0.0,0.5069,0.0,0.1893
1322784,0.3009,-0.07,0.9223,0.0,0.5069,0.0,0.1861
1322800,0.3014,-0.068,0.9208,0.0,0.4988,0.0,0.1821
1322817,0.3058,-0.0653,0.9234,0.0,0.5053,0.0,0.1789
1322833,0.3016,-0.0693,0.9191,0.0,0.5077,0.0,0.1829
1322849,0.3084,-0.0678,0.92,0.0,0.5093,0.0,0.1853
1322866,0.301,-0.0667,0.921,0.0,0.5069,0.0,0.1837
1322882,0.3025,-0.0652,0.9236,0.0,0.5061,0.0,0.1797
1322899,0.3025,-0.0664,0.9221,0.0,0.5069,0.0,0.1789
1322915,0.304,-0.0682,0.9192,0.0,0.5093,0.0,0.1829
1322932,0.3011,-0.0675,0.919,0.0,0.5109,0.0,0.1861
1322948,0.2993,-0.0668,0.9215,0.0,0.519,0.0,0.1861
1322965,0.305,-0.0687,0.918,0.0,0.5109,0.0,0.1764
1322981,0.3082,-0.0673,0.9161,0.0,0.5069,0.0,0.1781
1322998,0.301,-0.0668,0.9211,0.0,0.5101,0.0,0.1813
1323014,0.2994,-0.0681,0.9194,0.0,0.5117,0.0,0.1845
1323030,0.3049,-0.0639,0.9202,0.0,0.5133,0.0,0.1845
1323047,0.307,-0.066,0.9223,0.0,0.5117,0.0,0.1829
