t_ms,ax,ay,az,emg_env,emg_raw
1299879,0.12233,-0.13797,0.9571,0.0,0.0
1299895,0.12223,-0.14012,0.95576,0.0,0.1909
1299911,0.12325,-0.13834,0.95539,0.0846,0.6898
1299927,0.11943,-0.13326,0.95654,0.4053,0.7776
1299943,0.12083,-0.1343,0.95757,0.3836,0.357
1299959,0.11996,-0.13367,0.95724,0.0,0.0089
1299975,0.12226,-0.13808,0.95604,0.0,0.0878
1299992,0.1138,-0.12694,0.96047,0.0056,0.6237
1300008,0.12236,-0.12992,0.95552,0.3505,0.8091
1300024,0.12234,-0.1272,0.95627,0.3972,0.436
1300040,0.12128,-0.12795,0.95766,0.0,0.0266
1300056,0.12088,-0.12862,0.95684,0.0,0.0
1300072,0.12081,-0.13143,0.95631,0.0,0.5455
1300088,0.12044,-0.1355,0.95646,0.2941,0.8163
1300104,0.12326,-0.13845,0.95625,0.4021,0.5149
1300121,0.11967,-0.13765,0.95697,0.1007,0.0854
1300137,0.1205,-0.1373,0.95695,0.0,0.0
1300153,0.12138,-0.13695,0.9572,0.0,0.4489
1300169,0.1237,-0.13648,0.95567,0.2353,0.797
1300185,0.12461,-0.13458,0.95485,0.3932,0.5899
1300201,0.12365,-0.13243,0.9554,0.2353,0.1499
1300217,0.12214,-0.13201,0.95633,0.0,0.0
1300233,0.12252,-0.12461,0.95376,0.0,0.3707
1300249,0.122,-0.12282,0.95745,0.1909,0.7776
1300265,0.11956,-0.1223,0.95348,0.3924,0.5891
1300281,0.12348,-0.12383,0.95821,0.2482,0.1547
1300297,0.12206,-0.12354,0.9599,0.0,0.0
1300313,0.12011,-0.12736,0.95656,0.0,0.3594
1300329,0.12244,-0.13588,0.95542,0.1877,0.7728
1300345,0.11872,-0.1403,0.95606,0.3964,0.5971
1300361,0.12688,-0.13707,0.95341,0.2506,0.1627
1300377,0.11994,-0.13371,0.95735,0.0,0.0
1300393,0.12101,-0.13603,0.95545,0.0,0.3521
1300409,0.12056,-0.14036,0.9543,0.1877,0.7696
1300425,0.12372,-0.14061,0.9548,0.4182,0.6019
1300441,0.12003,-0.13316,0.95667,0.2538,0.17
1300457,0.12053,-0.12914,0.95741,0.0,0.0
1300473,0.12338,-0.12975,0.95655,0.0,0.3449
1300489,0.12426,-0.13321,0.95623,0.1845,0.7696
1300507,0.11913,-0.13063,0.95896,0.386,0.7776
1300523,0.12005,-0.12592,0.95712,0.3924,0.3682
1300539,0.12074,-0.12672,0.95791,0.0,0.0105
1300555,0.12282,-0.13377,0.95645,0.0,0.0588
1300571,0.12373,-0.1367,0.95447,0.0,0.6011
1300587,0.12422,-0.13382,0.95641,0.3231,0.8058
1300604,0.1196,-0.12555,0.95628,0.4029,0.4448
1300620,0.11967,-0.12092,0.95723,0.0,0.025
1300636,0.12128,-0.12532,0.95765,0.0,0.0
1300652,0.1227,-0.12946,0.95663,0.0,0.5214
1300668,0.12363,-0.13013,0.9561,0.2804,0.8099
1300684,0.12173,-0.12553,0.9577,0.3997,0.5262
1300700,0.12193,-0.12155,0.95805,0.1394,0.0983
1300716,0.123,-0.12676,0.95821,0.0,0.0
1300732,0.12132,-0.129,0.95841,0.0,0.4327
1300749,0.1234,-0.13262,0.95689,0.2289,0.7945
1300765,0.12086,-0.13434,0.95537,0.4085,0.6003
1300781,0.12073,-0.13627,0.95688,0.2635,0.1619
1300797,0.12339,-0.13449,0.95492,0.0,0.0
1300813,0.12259,-0.12773,0.95604,0.0,0.3545
1300829,0.12211,-0.12267,0.95808,0.1926,0.7825
1300845,0.12037,-0.11961,0.95958,0.4287,0.6793
1300861,0.122,-0.12487,0.95724,0.328,0.2281
1300877,0.12201,-0.12929,0.95788,0.0,0.0
1300893,0.12082,-0.13218,0.95826,0.0,0.3465
1300909,0.12189,-0.13549,0.95688,0.1926,0.7776
1300925,0.12211,-0.13929,0.95643,0.4231,0.6809
1300941,0.12455,-0.13495,0.95501,0.332,0.2377
1300957,0.12212,-0.12707,0.95786,0.0,0.0
1300973,0.1214,-0.12115,0.95915,0.0,0.3376
1300989,0.12282,-0.12779,0.96189,0.1861,0.7792
1301005,0.12578,-0.13607,0.96171,0.4247,0.6898
1301021,0.12456,-0.13601,0.95734,0.3441,0.2426
1301037,0.12023,-0.13522,0.95644,0.0,0.0
1301054,0.11986,-0.13891,0.95709,0.0,0.2442
1301070,0.12239,-0.13778,0.95577,0.1362,0.7382
1301086,0.12166,-0.13717,0.95654,0.4279,0.7486
1301102,0.12046,-0.13427,0.9568,0.386,0.3159
1301118,0.12254,-0.13293,0.95685,0.0,0.0
1301134,0.12305,-0.12831,0.95626,0.0,0.1499
1301150,0.12239,-0.13263,0.95723,0.0435,0.6689
1301166,0.12146,-0.13523,0.95818,0.3908,0.801
1301183,0.12329,-0.13499,0.95704,0.3964,0.3908
1301199,0.12111,-0.13301,0.95646,0.0,0.0161
1301215,0.12124,-0.13342,0.95761,0.0,0.033
1301231,0.12322,-0.13501,0.95656,0.0,0.5971
1301247,0.12197,-0.13245,0.95666,0.3457,0.8211
1301263,0.1207,-0.13025,0.95671,0.4085,0.469
1301279,0.12093,-0.12922,0.95778,0.0056,0.0379
1301295,0.12273,-0.13012,0.95773,0.0,0.0
1301311,0.12274,-0.12969,0.95812,0.0,0.5053
1301327,0.12656,-0.12791,0.95536,0.3392,0.8171
1301343,0.11983,-0.12486,0.95814,0.4037,0.4763
1301359,0.12103,-0.12505,0.95825,0.0097,0.0379
1301375,0.12183,-0.12883,0.95566,0.0,0.0
1301391,0.12445,-0.12849,0.95507,0.0,0.4956
1301407,0.1235,-0.12657,0.95625,0.3352,0.8163
1301423,0.12078,-0.12654,0.95784,0.4053,0.4867
1301439,0.12057,-0.13112,0.95724,0.025,0.0572
1301455,0.1213,-0.13516,0.95625,0.0,0.0
1301471,0.12456,-0.13506,0.95518,0.0,0.4875
1301487,0.12134,-0.12785,0.95792,0.3215,0.8171
1301503,0.12065,-0.12512,0.95772,0.4021,0.4908
1301519,0.12111,-0.12811,0.95801,0.0354,0.0612
1301535,0.1216,-0.12708,0.95835,0.0,0.0
1301551,0.1232,-0.1313,0.95603,0.0,0.4754
1301567,0.12192,-0.13483,0.95623,0.3167,0.8179
1301583,0.12242,-0.13601,0.95618,0.4053,0.4988
1301599,0.12007,-0.13239,0.95761,0.0693,0.0709
1301615,0.12241,-0.13139,0.95647,0.0,0.0
1301631,0.1237,-0.12859,0.95436,0.0,0.473
1301647,0.12191,-0.12531,0.95778,0.3054,0.8179
1301663,0.12046,-0.12109,0.95897,0.4069,0.5093
1301679,0.12297,-0.12329,0.95623,0.083,0.0757
1301695,0.12209,-0.12947,0.95655,0.0,0.0
1301711,0.1214,-0.13439,0.9579,0.0,0.4601
1301727,0.12029,-0.13504,0.95718,0.3006,0.8195
1301743,0.12058,-0.13425,0.95762,0.4045,0.5149
1301759,0.12351,-0.13491,0.95643,0.1096,0.087
1301775,0.12411,-0.13405,0.95475,0.0,0.0
1301791,0.12268,-0.1292,0.95626,0.0,0.4497
1301807,0.12156,-0.12627,0.95856,0.2893,0.8107
1301823,0.12319,-0.12882,0.95756,0.4061,0.5246
1301839,0.12239,-0.13214,0.95562,0.1257,0.0927
1301857,0.1228,-0.133,0.957,0.0,0.0
1301873,0.12312,-0.12759,0.95448,0.0,0.2877
1301889,0.12237,-0.12617,0.95687,0.1523,0.7631
1301905,0.12057,-0.11692,0.95749,0.4271,0.7172
1301921,0.11979,-0.12941,0.95509,0.3739,0.2925
1301937,0.12479,-0.13392,0.95983,0.0,0.0
1301953,0.12366,-0.13447,0.95784,0.0,0.1764
1301969,0.12138,-0.13424,0.95652,0.062,0.689
1301986,0.11926,-0.13728,0.95851,0.4037,0.7873
1302002,0.12211,-0.13834,0.95492,0.394,0.3747
1302018,0.12226,-0.13734,0.95737,0.0,0.0153
1302034,0.12571,-0.139,0.95411,0.0,0.0508
1302050,0.12172,-0.13726,0.95545,0.0,0.606
1302066,0.1216,-0.13416,0.95567,0.3586,0.8187
1302082,0.12202,-0.12985,0.95688,0.4077,0.4577
1302098,0.12369,-0.12999,0.95592,0.0032,0.029
1302115,0.12171,-0.1279,0.95842,0.0,0.0
1302131,0.12218,-0.1282,0.95618,0.0,0.531
1302147,0.12117,-0.12357,0.95847,0.2877,0.8099
1302163,0.12234,-0.12452,0.95842,0.4069,0.5246
1302179,0.12554,-0.12734,0.95481,0.1345,0.0999
1302195,0.12097,-0.12243,0.95786,0.0,0.0
