t_ms,ax,ay,az,emg_env,emg_raw
170017,-0.1259,0.0796,0.9666,0.0,0.6124
170033,-0.1268,0.073,0.9746,0.0,0.1861
170049,-0.127,0.0797,0.9663,0.0,0.0
170066,-0.1262,0.0806,0.9586,0.0,0.0717
170082,-0.1261,0.0754,0.9674,0.0,0.5125
170098,-0.1267,0.0808,0.9653,0.0,0.6479
170114,-0.1285,0.0812,0.9656,0.0,0.2522
170130,-0.1249,0.0773,0.9654,0.0,0.0314
170146,-0.1242,0.0755,0.9667,0.0,0.0
170163,-0.127,0.0778,0.9653,0.0,0.3409
170180,-0.1257,0.0804,0.9673,0.0,0.6399
170196,-0.1241,0.078,0.9592,0.0,0.5584
170212,-0.1339,0.0687,0.9751,0.0,0.1241
170228,-0.1108,0.0693,0.9803,0.0,0.0
170244,-0.1214,0.0451,1.0369,0.0,0.3602
170260,-0.1321,0.0902,1.0001,0.0,0.6882
170276,-0.1182,0.0793,0.9131,0.0,0.6052
170293,-0.1371,0.0802,1.0129,0.0,0.1265
170309,-0.1208,0.0881,0.9041,0.0,0.0
170325,-0.1409,0.0933,0.9643,0.0,0.2522
170341,-0.1287,0.0784,0.9789,0.0,0.6568
170357,-0.1144,0.086,0.9764,0.0,0.6681
170373,-0.1182,0.0565,0.9438,0.0,0.1692
170390,-0.132,0.0749,0.9909,0.0,0.004
170406,-0.1262,0.0712,1.0077,0.0,0.0878
170422,-0.1269,0.0818,0.9611,0.0,0.5834
170438,-0.1247,0.0777,0.9735,0.0,0.7051
170454,-0.1376,0.0888,0.9346,0.0,0.2643
170471,-0.1281,0.0816,0.9469,0.0,0.0201
170487,-0.1283,0.077,0.9768,0.0,0.0
170503,-0.1289,0.0807,0.9871,0.0,0.5093
170519,-0.1265,0.0821,0.9829,0.0,0.7172
170535,-0.1279,0.0836,0.9755,0.0,0.3892
170551,-0.1269,0.0791,0.9669,0.0,0.0572
170568,-0.126,0.0795,0.9623,0.0,0.0
170584,-0.1256,0.0761,0.9633,0.0,0.4327
170600,-0.1253,0.0786,0.9619,0.0,0.7091
170616,-0.1269,0.0772,0.9664,0.0,0.5512
170632,-0.1261,0.078,0.9647,0.0,0.0975
170648,-0.1272,0.0779,0.9643,0.0,0.0
170665,-0.1259,0.0786,0.9663,0.0,0.3263
170681,-0.1262,0.0774,0.9646,0.0,0.6769
170697,-0.1266,0.0776,0.9658,0.0,0.6326
170713,-0.1267,0.0777,0.9647,0.0,0.145
170729,-0.126,0.0792,0.9636,0.0,0.0
170745,-0.1279,0.0787,0.9647,0.0,0.1724
170762,-0.127,0.0795,0.9657,0.0,0.6278
170778,-0.1257,0.0785,0.9632,0.0,0.6874
170794,-0.1263,0.0779,0.9649,0.0,0.199
170810,-0.126,0.0784,0.9652,0.0,0.0056
170826,-0.1269,0.0786,0.9644,0.0,0.0282
170842,-0.1257,0.0777,0.9645,0.0,0.6036
170858,-0.1261,0.0783,0.9643,0.0,0.7003
170874,-0.1266,0.0788,0.9652,0.0,0.2369
170890,-0.1253,0.0786,0.9581,0.0,0.0145
170907,-0.1263,0.0778,0.9642,0.0,0.0
170923,-0.1262,0.0759,0.9667,0.0,0.5327
170939,-0.1251,0.0746,0.9582,0.0,0.7293
170955,-0.1257,0.0761,0.9541,0.0,0.3666
170971,-0.1264,0.0852,0.9642,0.0,0.0483
170988,-0.1253,0.0764,0.9688,0.0,0.0
171004,-0.1205,0.0724,0.959,0.0,0.4537
171020,-0.1183,0.085,0.9524,0.0,0.7301
171036,-0.1256,0.0946,1.0066,0.0,0.5327
171052,-0.1376,0.0906,0.9528,0.0,0.0854
171068,-0.128,0.0928,0.9259,0.0,0.0
171084,-0.1327,0.0636,1.0029,0.0,0.4408
171100,-0.1311,0.0995,0.9701,0.0,0.7293
171116,-0.111,0.0581,0.979,0.0,0.5649
171133,-0.1372,0.1027,0.9293,0.0,0.0991
171149,-0.1345,0.0997,0.9618,0.0,0.0
171165,-0.1198,0.0809,0.9587,0.0,0.3409
171181,-0.1268,0.0696,0.936,0.0,0.6938
171197,-0.1251,0.0613,0.9626,0.0,0.66
171213,-0.1272,0.0709,0.9848,0.0,0.1499
171230,-0.1303,0.0829,0.9841,0.0,0.0
171246,-0.1303,0.0844,0.9816,0.0,0.1829
171262,-0.1269,0.0804,0.9551,0.0,0.6358
171278,-0.1281,0.0826,0.9811,0.0,0.7148
171294,-0.1251,0.0789,0.9572,0.0,0.2152
171310,-0.1263,0.0765,0.9711,0.0,0.004
171327,-0.1271,0.0803,0.9704,0.0,0.0097
171343,-0.1262,0.0739,0.9753,0.0,0.5657
171359,-0.1279,0.0763,0.9623,0.0,0.7454
171375,-0.1292,0.0844,0.9502,0.0,0.3392
171391,-0.1279,0.0893,0.9462,0.0,0.0427
171407,-0.1283,0.0806,0.9484,0.0,0.0
171424,-0.1289,0.0755,0.952,0.0,0.4908
171440,-0.1288,0.0722,0.9565,0.0,0.7551
171456,-0.128,0.0653,0.9744,0.0,0.5069
171472,-0.1231,0.0638,0.9859,0.0,0.0846
171488,-0.1233,0.0796,0.9567,0.0,0.0
171505,-0.1286,0.0831,0.9689,0.0,0.3328
171521,-0.1267,0.0862,0.9663,0.0,0.6938
171537,-0.1265,0.09,0.9603,0.0,0.6753
171553,-0.1244,0.075,0.9717,0.0,0.1225
171569,-0.128,0.0826,0.9449,0.0,0.0
171585,-0.1208,0.0736,0.9667,0.0,0.2619
171602,-0.1289,0.0739,0.9616,0.0,0.6536
171618,-0.128,0.0828,0.9702,0.0,0.6793
171634,-0.1282,0.0807,0.9529,0.0,0.1829
171650,-0.1271,0.0946,0.9482,0.0,0.0
171666,-0.128,0.0798,0.9527,0.0,0.0951
171682,-0.1245,0.0826,0.9715,0.0,0.5794
171698,-0.1264,0.0883,0.9689,0.0,0.6785
171714,-0.1248,0.0769,0.9553,0.0,0.1926
171730,-0.1261,0.0827,0.9563,0.0,0.004
171746,-0.1249,0.0737,0.9488,0.0,0.0548
171763,-0.123,0.0798,0.9532,0.0,0.556
171779,-0.1247,0.0806,0.9591,0.0,0.6946
171795,-0.1287,0.0824,0.9645,0.0,0.2812
171811,-0.1315,0.0836,0.9677,0.0,0.0298
171827,-0.1279,0.0842,0.9649,0.0,0.0
171843,-0.1254,0.0835,0.9592,0.0,0.4763
171860,-0.1274,0.0799,0.9624,0.0,0.6761
171876,-0.124,0.0732,0.9638,0.0,0.39
171892,-0.1261,0.0775,0.969,0.0,0.0685
171908,-0.128,0.0802,0.9727,0.0,0.0
171924,-0.1264,0.0782,0.9556,0.0,0.3328
171941,-0.1239,0.0756,0.969,0.0,0.5584
171957,-0.1267,0.0828,0.9797,0.0,0.4601
171973,-0.1273,0.0737,0.9531,0.0,0.108
171989,-0.1232,0.0764,0.9669,0.0,0.0
172005,-0.1251,0.0884,0.9667,0.0,0.2297
172021,-0.1307,0.0828,0.9878,0.0,0.4916
172037,-0.1285,0.079,0.9886,0.0,0.4481
172053,-0.1287,0.0816,0.9785,0.0,0.1128
172069,-0.1293,0.078,0.9787,0.0,0.0
172085,-0.1286,0.0746,0.959,0.0,0.1909
172102,-0.1246,0.0794,0.9842,0.0,0.4601
172118,-0.1227,0.0927,1.0058,0.0,0.4601
172134,-0.1228,0.0961,0.9942,0.0,0.1378
172150,-0.1276,0.0896,0.9635,0.0,0.0048
172166,-0.1266,0.0872,0.9581,0.0,0.0757
172182,-0.1253,0.093,0.9765,0.0,0.4061
172198,-0.1208,0.0765,0.9462,0.0,0.4473
172214,-0.1276,0.0751,0.9811,0.0,0.1491
172230,-0.128,0.1028,1.0326,0.0,0.0089
172247,-0.1232,0.0607,0.9229,0.0,0.0411
172263,-0.1169,0.0793,0.9332,0.0,0.365
172279,-0.1314,0.081,0.9521,0.0,0.4779
172295,-0.1393,0.0782,0.9993,0.0,0.2168
172311,-0.1254,0.0797,0.9843,0.0,0.0346
172328,-0.1236,0.0786,0.973,0.0,0.0
172344,-0.1203,0.065,0.908,0.0,0.3384
172360,-0.1312,0.0888,0.989,0.0,0.5053
172376,-0.1298,0.0849,0.9034,0.0,0.3054
172392,-0.116,0.0826,1.0036,0.0,0.0548
172408,-0.1316,0.0601,0.9775,0.0,0.0
172425,-0.1289,0.0692,0.9505,0.0,0.303
172441,-0.1196,0.0645,0.9597,0.0,0.5149
172457,-0.1269,0.082,0.962,0.0,0.4174
172473,-0.1264,0.0746,0.9557,0.0,0.0814
172489,-0.128,0.0744,0.9553,0.0,0.0
172505,-0.1245,0.0797,0.964,0.0,0.249
172522,-0.1315,0.0511,0.9264,0.0,0.5085
172538,-0.1273,0.1452,1.0405,0.0,0.4859
172554,-0.1209,0.0492,0.9397,0.0,0.1168
172570,-0.1286,0.0808,1.0105,0.0,0.0
172586,-0.1302,0.1007,0.9611,0.0,0.1966
172603,-0.1225,0.0522,0.9397,0.0,0.581
172619,-0.1209,0.0786,0.9802,0.0,0.5592
172635,-0.1284,0.0536,0.9827,0.0,0.1345
172651,-0.1268,0.0876,0.9676,0.0,0.0
172667,-0.1243,0.0972,0.9772,0.0,0.0959
172683,-0.1251,0.0581,0.9547,0.0,0.5375
172700,-0.128,0.1217,0.992,0.0,0.6076
172716,-0.1212,0.0625,0.9415,0.0,0.2281
172732,-0.1296,0.0658,0.9657,0.0,0.0129
172748,-0.1297,0.0683,0.9785,0.0,0.0
172764,-0.124,0.0421,0.9855,0.0,0.5069
172780,-0.1249,0.0722,0.9787,0.0,0.6632
172796,-0.1265,0.066,0.9829,0.0,0.2861
172812,-0.1247,0.0964,0.9463,0.0,0.0161
172828,-0.1324,0.0952,0.9285,0.0,0.0
172846,-0.1193,0.0577,0.9633,0.0,0.3723
172862,-0.1241,0.0678,0.9484,0.0,0.6439
172878,-0.1255,0.0775,0.9634,0.0,0.5439
172894,-0.1271,0.0832,0.9664,0.0,0.0846
172910,-0.1297,0.0866,0.9672,0.0,0.0
172926,-0.129,0.0845,0.9643,0.0,0.2353
172943,-0.125,0.0781,0.971,0.0,0.6382
172959,-0.126,0.0797,0.9638,0.0,0.6294
172975,-0.1266,0.0778,0.9677,0.0,0.1442
172991,-0.127,0.0771,0.9692,0.0,0.0
173007,-0.1269,0.0775,0.9627,0.0,0.0854
173023,-0.1272,0.0772,0.9504,0.0,0.6189
173040,-0.131,0.0811,0.9786,0.0,0.7132
173056,-0.1326,0.0925,0.9372,0.0,0.27
173072,-0.1182,0.0674,0.9477,0.0,0.0081
173088,-0.1363,0.0557,0.952,0.0,0.0
173104,-0.1363,0.1016,0.9593,0.0,0.5657
173120,-0.1239,0.0495,0.9724,0.0,0.7663
173137,-0.1306,0.1186,1.0012,0.0,0.4489
173153,-0.1236,0.0952,1.0103,0.0,0.0435
173169,-0.1352,0.0896,0.96,0.0,0.0
173185,-0.1181,0.0717,0.9614,0.0,0.5101
173201,-0.1336,0.0911,0.9672,0.0,0.7712
173218,-0.126,0.0663,0.9326,0.0,0.5858
173234,-0.127,0.0895,0.9705,0.0,0.0798
173250,-0.1329,0.0756,0.9879,0.0,0.0
173266,-0.1315,0.0488,0.9977,0.0,0.3674
173282,-0.1219,0.0706,0.9328,0.0,0.7373
173298,-0.1276,0.0724,0.9449,0.0,0.6632
173315,-0.1268,0.0741,0.9579,0.0,0.1273
173331,-0.1288,0.0771,0.969,0.0,0.0
173347,-0.128,0.0815,0.9714,0.0,0.1958
173363,-0.1315,0.0856,0.963,0.0,0.6979
173379,-0.1163,0.0749,0.9829,0.0,0.7478
173395,-0.1318,0.0803,0.9512,0.0,0.2256
173412,-0.1285,0.0723,0.9471,0.0,0.0024
173428,-0.1313,0.0786,0.9705,0.0,0.0209
173444,-0.1269,0.0766,0.9632,0.0,0.6519
173460,-0.1263,0.0753,0.9639,0.0,0.8082
173476,-0.1266,0.0818,0.9655,0.0,0.3924
173492,-0.1265,0.0778,0.9624,0.0,0.0105
173508,-0.126,0.0782,0.9714,0.0,0.0
173524,-0.1266,0.0781,0.967,0.0,0.6164
173540,-0.1248,0.0812,0.9571,0.0,0.8091
173557,-0.1244,0.0854,0.9489,0.0,0.4456
173573,-0.1246,0.077,0.9486,0.0,0.0427
173589,-0.1229,0.0743,0.9408,0.0,0.0
173605,-0.1231,0.0756,0.9453,0.0,0.5141
173621,-0.1276,0.0792,0.9789,0.0,0.7583
173637,-0.1284,0.081,0.9356,0.0,0.5617
173654,-0.1331,0.0928,0.9696,0.0,0.0814
173670,-0.1319,0.081,0.9697,0.0,0.0
173686,-0.1316,0.0799,0.9458,0.0,0.3586
173702,-0.1133,0.0678,0.978,0.0,0.6946
173718,-0.1267,0.0876,0.9566,0.0,0.6342
173735,-0.125,0.101,0.9833,0.0,0.1233
173751,-0.1288,0.0768,0.9681,0.0,0.0
173767,-0.1278,0.0709,0.9553,0.0,0.1909
173783,-0.1266,0.0828,0.9711,0.0,0.6382
173799,-0.1245,0.077,0.9722,0.0,0.6826
173815,-0.1306,0.0836,0.9603,0.0,0.1909
173832,-0.1245,0.074,0.9872,0.0,0.0
173848,-0.1275,0.0835,0.9941,0.0,0.0226
173864,-0.1262,0.0606,0.9565,0.0,0.5745
173880,-0.1284,0.0624,0.9649,0.0,0.7116
173896,-0.117,0.0897,1.0063,0.0,0.3183
173912,-0.1236,0.0829,1.0171,0.0,0.025
173929,-0.1437,0.1213,0.9123,0.0,0.0
173945,-0.1245,0.0664,0.9451,0.0,0.5133
173961,-0.1249,0.1005,0.9622,0.0,0.7325
173977,-0.1271,0.0808,0.9859,0.0,0.4738
173993,-0.1247,0.0827,0.9617,0.0,0.0604
174009,-0.1264,0.0674,0.9866,0.0,0.0
174026,-0.116,0.0702,0.9902,0.0,0.4424
174042,-0.1172,0.0622,1.0132,0.0,0.7196
174058,-0.1151,0.0542,0.991,0.0,0.5826
174074,-0.1228,0.0774,0.9803,0.0,0.0959
174090,-0.1219,0.0813,0.9673,0.0,0.0
174106,-0.1274,0.0748,0.9371,0.0,0.2998
174123,-0.1268,0.0721,0.9624,0.0,0.685
174139,-0.1245,0.0753,0.9703,0.0,0.6519
174155,-0.112,0.069,0.987,0.0,0.2748
174172,-0.1209,0.0796,0.9644,0.0,0.0089
174188,-0.117,0.0688,1.0073,0.0,0.0
174205,-0.1249,0.0753,1.0154,0.0,0.5367
174221,-0.1405,0.0948,0.9271,0.0,0.7414
174237,-0.1248,0.0809,0.96,0.0,0.4231
174253,-0.1244,0.0758,0.9641,0.0,0.0459
174269,-0.1188,0.0885,0.9394,0.0,0.0
174285,-0.1255,0.0617,0.9391,0.0,0.4626
174302,-0.1255,0.0687,0.9663,0.0,0.7341
174318,-0.125,0.0767,0.9596,0.0,0.5745
174334,-0.1269,0.0786,0.965,0.0,0.0943
174350,-0.127,0.0795,0.9645,0.0,0.0
174366,-0.1259,0.0771,0.9656,0.0,0.3425
174382,-0.1275,0.0965,0.9928,0.0,0.7373
174398,-0.129,0.1002,0.9962,0.0,0.6108
174414,-0.1162,0.091,0.952,0.0,0.112
174430,-0.1247,0.0696,0.961,0.0,0.0
174447,-0.1277,0.081,0.9789,0.0,0.3086
174463,-0.1273,0.0751,0.9659,0.0,0.7083
174479,-0.1265,0.0778,0.9681,0.0,0.6858
174495,-0.1251,0.0758,0.9659,0.0,0.1531
174511,-0.1265,0.0775,0.9649,0.0,0.0
174527,-0.1255,0.0795,0.9632,0.0,0.1394
174544,-0.1249,0.0789,0.9618,0.0,0.6439
174560,-0.1289,0.092,0.9851,0.0,0.7293
174576,-0.1269,0.079,0.9484,0.0,0.2554
174592,-0.1297,0.0785,0.9623,0.0,0.0153
174608,-0.1238,0.0756,0.9737,0.0,0.0048
174625,-0.1273,0.0774,0.9526,0.0,0.5673
174641,-0.1263,0.0836,0.9698,0.0,0.747
174657,-0.1263,0.0812,0.9586,0.0,0.4053
174673,-0.1255,0.0758,0.9604,0.0,0.0467
174689,-0.1263,0.0775,0.9649,0.0,0.0
174705,-0.1258,0.0781,0.9647,0.0,0.4811
174722,-0.1268,0.0778,0.9621,0.0,0.7333
174738,-0.126,0.0778,0.9649,0.0,0.5351
174754,-0.1269,0.0772,0.9656,0.0,0.0782
174770,-0.1268,0.0786,0.9651,0.0,0.0
174786,-0.1262,0.0784,0.9656,0.0,0.3586
174803,-0.1269,0.0774,0.9643,0.0,0.6793
174819,-0.1264,0.0793,0.9632,0.0,0.5979
174835,-0.1269,0.0746,0.9622,0.0,0.1217
174851,-0.127,0.0734,0.9565,0.0,0.0
174867,-0.1274,0.0798,0.9594,0.0,0.2022
174883,-0.1224,0.0802,0.974,0.0,0.6286
174900,-0.1307,0.0735,0.9715,0.0,0.66
174916,-0.1233,0.0844,0.9793,0.0,0.1797
174932,-0.1255,0.0793,0.9504,0.0,0.0
174948,-0.1326,0.082,1.0027,0.0,0.062
174964,-0.1235,0.0845,0.9556,0.0,0.5778
174980,-0.123,0.0762,0.9469,0.0,0.6938
174996,-0.1267,0.0843,0.9495,0.0,0.2014
175012,-0.1302,0.1088,0.9742,0.0,0.004
175028,-0.1275,0.106,1.0007,0.0,0.0137
175044,-0.1269,0.0864,0.9647,0.0,0.5496
175061,-0.1268,0.0801,0.967,0.0,0.7003
175077,-0.1268,0.0795,0.9627,0.0,0.3392
175093,-0.1273,0.0751,0.9637,0.0,0.0322
175109,-0.1286,0.0704,0.9466,0.0,0.0
175125,-0.1229,0.0614,0.9678,0.0,0.4746
175141,-0.1232,0.1013,1.0019,0.0,0.7148
175157,-0.1303,0.0908,0.9657,0.0,0.39
175173,-0.1289,0.0746,0.9422,0.0,0.0419
175189,-0.1263,0.0826,0.9679,0.0,0.0
175206,-0.1257,0.1069,0.9846,0.0,0.4569
175222,-0.1266,0.1082,1.0137,0.0,0.7204
175238,-0.1209,0.1051,0.9812,0.0,0.5399
175254,-0.1287,0.0906,0.967,0.0,0.0741
175270,-0.13,0.0869,0.9711,0.0,0.0
175287,-0.1259,0.0821,0.9421,0.0,0.3529
175303,-0.1236,0.0747,0.9735,0.0,0.6874
175319,-0.1267,0.0793,0.9691,0.0,0.6164
175335,-0.1195,0.0913,0.9776,0.0,0.1176
175351,-0.1317,0.0817,0.9895,0.0,0.0
175367,-0.1266,0.0808,0.9792,0.0,0.1853
175384,-0.1175,0.0749,0.9149,0.0,0.6503
175400,-0.1322,0.079,0.993,0.0,0.6882
175416,-0.1255,0.0799,0.975,0.0,0.1893
175432,-0.1236,0.0788,0.952,0.0,0.0
175448,-0.1263,0.0827,0.9757,0.0,0.0475
175464,-0.1273,0.0783,0.9597,0.0,0.5915
175481,-0.125,0.0715,0.9464,0.0,0.7341
175498,-0.1232,0.0539,0.9688,0.0,0.5343
175514,-0.1289,0.0889,0.9626,0.0,0.0757
175530,-0.1278,0.0848,0.9943,0.0,0.0
175546,-0.1253,0.0881,0.9719,0.0,0.3852
175563,-0.1264,0.0839,0.9811,0.0,0.7124
175579,-0.1256,0.0809,0.9445,0.0,0.6262
175595,-0.1279,0.08,0.9582,0.0,0.1152
175611,-0.1337,0.0806,0.9537,0.0,0.0
175627,-0.1376,0.1013,0.9244,0.0,0.2426
175643,-0.1409,0.1098,0.9135,0.0,0.6681
175660,-0.1433,0.1223,0.8855,0.0,0.6898
175676,-0.1323,0.0988,0.9103,0.0,0.1748
175692,-0.1353,0.1014,0.953,0.0,0.0
175708,-0.1357,0.0799,0.9103,0.0,0.0846
175724,-0.1286,0.0684,0.9309,0.0,0.627
175741,-0.1202,0.0576,1.0014,0.0,0.7341
175757,-0.1347,0.0867,0.9553,0.0,0.3014
175773,-0.1219,0.0775,0.9529,0.0,0.0209
175789,-0.1297,0.0693,0.9564,0.0,0.0
175805,-0.1212,0.0855,0.9488,0.0,0.5609
175821,-0.1315,0.0805,0.9502,0.0,0.7688
175837,-0.1309,0.0909,0.9439,0.0,0.3505
175853,-0.1319,0.0902,0.9512,0.0,0.0306
175869,-0.1285,0.0824,0.9501,0.0,0.0
175885,-0.1284,0.0885,0.9586,0.0,0.552
175902,-0.1322,0.0831,0.948,0.0,0.7921
175918,-0.121,0.0738,0.9775,0.0,0.5254
175934,-0.1221,0.072,0.9718,0.0,0.062
175950,-0.1334,0.0869,0.9458,0.0,0.0
175966,-0.1244,0.0684,0.9739,0.0,0.4666
175983,-0.1288,0.0824,0.9675,0.0,0.7696
175999,-0.1267,0.0837,0.9719,0.0,0.6342
176015,-0.1267,0.0853,0.9707,0.0,0.0991
176031,-0.1272,0.0866,0.9705,0.0,0.0
176047,-0.1251,0.0854,0.9718,0.0,0.328
176063,-0.1229,0.0784,0.9613,0.0,0.7341
176080,-0.1277,0.0733,0.9512,0.0,0.7019
176096,-0.1259,0.0613,0.9432,0.0,0.1474
176112,-0.1241,0.0623,0.9451,0.0,0.0
176128,-0.1256,0.0639,0.9524,0.0,0.1482
176144,-0.1239,0.08,0.9666,0.0,0.6681
176160,-0.1265,0.0746,0.9588,0.0,0.7406
176176,-0.1257,0.0736,0.9652,0.0,0.1732
176192,-0.1275,0.084,0.9706,0.0,0.0
176208,-0.1249,0.0745,0.9553,0.0,0.0862
176224,-0.128,0.0746,0.9685,0.0,0.6423
176241,-0.1231,0.0803,0.9654,0.0,0.751
176257,-0.1273,0.0701,0.961,0.0,0.299
176273,-0.1286,0.0881,0.9593,0.0,0.0185
176289,-0.1268,0.0767,0.9633,0.0,0.0
176305,-0.1249,0.0804,0.9594,0.0,0.5737
176322,-0.1258,0.0767,0.9697,0.0,0.7712
176338,-0.1267,0.0778,0.9635,0.0,0.4819
176354,-0.1277,0.0807,0.9619,0.0,0.0516
176370,-0.1265,0.0784,0.9647,0.0,0.0
176386,-0.1271,0.0778,0.9648,0.0,0.4835
176402,-0.1226,0.0739,0.9718,0.0,0.7567
176418,-0.1289,0.0816,0.9432,0.0,0.519
176434,-0.1188,0.0784,0.9631,0.0,0.062
176450,-0.1299,0.0527,1.0067,0.0,0.0
176466,-0.1248,0.0733,0.9465,0.0,0.4537
176483,-0.1193,0.076,0.9714,0.0,0.7462
176499,-0.1264,0.0903,0.9646,0.0,0.6132
176515,-0.1297,0.0726,0.9971,0.0,0.0983
176531,-0.1276,0.0889,0.9536,0.0,0.0
176547,-0.1263,0.079,0.9655,0.0,0.3086
176563,-0.1275,0.0838,0.9635,0.0,0.7043
176580,-0.1233,0.0862,0.9641,0.0,0.6858
176596,-0.1273,0.0879,0.95,0.0,0.1458
176612,-0.1284,0.0804,0.9719,0.0,0.0
176628,-0.1237,0.0742,0.9674,0.0,0.1313
176644,-0.1261,0.0751,0.9722,0.0,0.6407
176660,-0.1255,0.0751,0.9609,0.0,0.6898
176676,-0.126,0.0778,0.9644,0.0,0.1724
176692,-0.1275,0.0767,0.9674,0.0,0.0
176708,-0.1263,0.0778,0.9643,0.0,0.0749
176725,-0.1264,0.0782,0.9639,0.0,0.6181
176741,-0.1266,0.0785,0.9658,0.0,0.7301
176757,-0.1269,0.0784,0.9637,0.0,0.2941
176773,-0.1263,0.0781,0.9652,0.0,0.0234
176789,-0.1262,0.0787,0.9644,0.0,0.0
176805,-0.1261,0.0788,0.9642,0.0,0.5472
176822,-0.1261,0.078,0.9653,0.0,0.7373
176839,-0.1272,0.0775,0.9651,0.0,0.6019
176855,-0.1275,0.0785,0.9604,0.0,0.0983
176871,-0.1256,0.0775,0.9749,0.0,0.0
176887,-0.1258,0.0821,0.9684,0.0,0.2885
176904,-0.1271,0.0728,0.9601,0.0,0.6858
176920,-0.1303,0.082,0.9636,0.0,0.6648
176936,-0.1224,0.0857,0.9617,0.0,0.145
176952,-0.1223,0.0813,0.9691,0.0,0.0
176968,-0.1252,0.0803,0.967,0.0,0.1007
176985,-0.1272,0.0744,0.9532,0.0,0.6278
177001,-0.1264,0.0782,0.9606,0.0,0.7091
177017,-0.1269,0.0754,0.9736,0.0,0.2546
177033,-0.1259,0.0837,0.9586,0.0,0.0105
177049,-0.1209,0.0709,0.9792,0.0,0.0
177065,-0.1241,0.0756,0.9757,0.0,0.5504
177082,-0.1296,0.0793,0.9662,0.0,0.7164
177098,-0.1253,0.0781,0.966,0.0,0.4021
177114,-0.1264,0.0784,0.9664,0.0,0.0411
177130,-0.1235,0.0743,0.9616,0.0,0.0
177146,-0.1258,0.0756,0.9593,0.0,0.4505
177162,-0.1246,0.0754,0.9708,0.0,0.6938
177179,-0.1255,0.0809,0.9759,0.0,0.5254
177195,-0.1276,0.0648,0.9536,0.0,0.0741
177211,-0.1289,0.077,0.9677,0.0,0.0
177227,-0.127,0.0782,0.9714,0.0,0.3288
177243,-0.129,0.0775,0.9675,0.0,0.6552
177260,-0.13,0.063,0.947,0.0,0.5866
177276,-0.1281,0.0666,0.9495,0.0,0.1096
177292,-0.1287,0.0626,0.9437,0.0,0.0
177308,-0.1293,0.0701,0.9615,0.0,0.1716
177324,-0.1249,0.076,0.9642,0.0,0.5874
177340,-0.1299,0.0723,0.9633,0.0,0.6181
177357,-0.1275,0.0869,0.9818,0.0,0.1885
177373,-0.1267,0.0682,0.9703,0.0,0.0024
177389,-0.1243,0.0815,0.9873,0.0,0.0201
177405,-0.1277,0.0773,0.9723,0.0,0.4972
177421,-0.1269,0.0753,0.9581,0.0,0.6334
177437,-0.1265,0.0789,0.9607,0.0,0.3006
177453,-0.126,0.0771,0.9667,0.0,0.0153
177469,-0.1267,0.078,0.9656,0.0,0.0
177485,-0.1263,0.0783,0.9668,0.0,0.4593
177501,-0.1264,0.0768,0.966,0.0,0.6278
177518,-0.1265,0.078,0.9655,0.0,0.3433
177534,-0.1265,0.0779,0.9644,0.0,0.0475
177550,-0.1261,0.0794,0.9659,0.0,0.0
177566,-0.1259,0.0778,0.965,0.0,0.3771
177582,-0.1265,0.079,0.9645,0.0,0.6148
177599,-0.1262,0.0778,0.9646,0.0,0.4634
177615,-0.1277,0.0788,0.9627,0.0,0.0854
177631,-0.1245,0.0759,0.9676,0.0,0.0
177647,-0.1264,0.078,0.9653,0.0,0.2853
177663,-0.1263,0.0784,0.9667,0.0,0.5745
177679,-0.1273,0.0778,0.964,0.0,0.5343
177695,-0.1261,0.079,0.9644,0.0,0.0935
177711,-0.1261,0.0778,0.9643,0.0,0.0
177727,-0.1271,0.0789,0.9652,0.0,0.2482
177743,-0.1263,0.0786,0.9638,0.0,0.5617
177760,-0.126,0.0784,0.9657,0.0,0.5488
177776,-0.1265,0.0793,0.9651,0.0,0.137
177792,-0.1264,0.0785,0.9671,0.0,0.0
177808,-0.1261,0.0769,0.9647,0.0,0.1192
177824,-0.1249,0.0812,0.9632,0.0,0.5109
177840,-0.1271,0.0767,0.9656,0.0,0.552
177856,-0.1272,0.0769,0.9644,0.0,0.145
177872,-0.1257,0.0747,0.9678,0.0,0.0
177888,-0.1242,0.0784,0.963,0.0,0.0862
177905,-0.1287,0.072,0.9739,0.0,0.4956
177921,-0.1269,0.0775,0.9679,0.0,0.5826
177937,-0.1272,0.0799,0.9644,0.0,0.2264
177953,-0.1253,0.0777,0.9652,0.0,0.0218
177969,-0.1277,0.0799,0.965,0.0,0.0
177985,-0.1258,0.0767,0.9657,0.0,0.4384
178002,-0.1262,0.0781,0.9632,0.0,0.6052
178018,-0.1249,0.0737,0.97,0.0,0.3417
178034,-0.1279,0.0779,0.9713,0.0,0.0483
178050,-0.1272,0.0771,0.9662,0.0,0.0
178066,-0.1276,0.0806,0.9601,0.0,0.3594
178083,-0.1255,0.0788,0.964,0.0,0.5987
178099,-0.1265,0.0784,0.967,0.0,0.4561
178115,-0.1265,0.0799,0.9609,0.0,0.0846
178131,-0.1279,0.0796,0.9664,0.0,0.0
178147,-0.1284,0.0793,0.9663,0.0,0.108
178165,-0.1269,0.0754,0.9625,0.0,0.5028
178181,-0.1264,0.0781,0.962,0.0,0.5858
178197,-0.1224,0.0817,0.9699,0.0,0.2136
178213,-0.1257,0.0707,0.9634,0.0,0.0185
