t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1040442,0.0961,0.0035,0.9675,0.0,0.5214,0.0,0.1732
1040459,0.0925,0.0029,0.965,0.0,0.5238,0.0,0.17
1040474,0.1144,0.0188,0.9916,0.0,0.5238,0.0,0.166
1040491,0.1135,0.0196,0.9921,0.0,0.5246,0.0,0.1668
1040507,0.1124,0.0186,0.9885,0.0,0.527,0.0,0.1708
1040524,0.1102,0.0168,0.9959,0.0,0.527,0.0,0.1748
1040540,0.1094,0.0141,0.9847,0.0,0.531,0.0,0.1732
1040557,0.1062,0.0117,0.952,0.0,0.531,0.0,0.1732
1040573,0.1019,0.0143,0.9309,0.0,0.5375,0.0,0.1724
1040589,0.099,0.0149,0.9352,0.0,0.5359,0.0,0.1708
1040606,0.104,0.0106,0.9704,0.0,0.5391,0.0,0.174
1040622,0.1015,-0.0013,0.979,0.0,0.5375,0.0,0.174
1040639,0.1064,0.0058,0.9514,0.0,0.5383,0.0,0.1732
1040655,0.114,-0.0066,1.0364,0.0,0.5367,0.0,0.1668
1040672,0.1068,0.0143,0.9482,0.0,0.5375,0.0,0.1724
1040688,0.0854,-0.0107,0.8627,0.0,0.5375,0.0,0.1724
1040705,0.068,0.0426,0.914,0.0,0.5375,0.0,0.1708
1040721,0.1344,0.0006,1.0238,0.0,0.5359,0.0,0.1708
1040737,0.0926,-0.0551,0.9475,0.0,0.5327,0.0,0.1668
1040753,0.1406,0.0047,1.0742,0.0,0.5343,0.0,0.1676
1040770,0.0785,0.0275,0.9142,0.0,0.5351,0.0,0.1724
1040786,0.1465,-0.0277,1.0322,0.0,0.5351,0.0,0.1732
1040803,0.0477,0.0233,0.8717,0.0,0.5351,0.0,0.1764
1040819,0.0604,-0.0051,0.8983,0.0,0.5318,0.0,0.1716
1040836,0.0596,-0.0032,0.9778,0.0,0.5327,0.0,0.17
1040852,0.0727,-0.0251,0.8021,0.0,0.5318,0.0,0.1716
1040868,0.0725,-0.0063,0.8807,0.0,0.5335,0.0,0.1716
1040885,0.1044,-0.0267,1.0658,0.0,0.531,0.0,0.1716
1040901,0.1158,0.0686,0.9799,0.0,0.5278,0.0,0.1692
1040918,0.1185,0.0563,1.0318,0.0,0.523,0.0,0.17
1040934,0.0771,-0.0444,0.916,0.0,0.5238,0.0,0.1644
1040951,0.1045,0.0132,0.9928,0.0,0.5254,0.0,0.1716
1040967,0.1058,0.0307,0.9887,0.0,0.5262,0.0,0.1611
1040984,0.1073,0.0207,0.9965,0.0,0.5262,0.0,0.1724
1041000,0.1004,0.0017,0.9729,0.0,0.523,0.0,0.1724
1041017,0.1015,0.0061,0.9694,0.0,0.5222,0.0,0.17
1041033,0.1063,0.0119,0.9583,0.0,0.5238,0.0,0.17
1041049,0.1048,0.009,0.974,0.0,0.5294,0.0,0.1692
1041066,0.0966,-0.0009,0.9669,0.0,0.5246,0.0,0.1716
1041082,0.0911,0.0006,0.9618,0.0,0.5246,0.0,0.1732
1041099,0.1064,0.0022,0.9926,0.0,0.5214,0.0,0.1724
1041115,0.1013,0.0088,0.9614,0.0,0.5262,0.0,0.1716
1041133,0.1045,0.0097,0.9846,0.0,0.5262,0.0,0.1708
1041149,0.1046,0.0095,0.987,0.0,0.5318,0.0,0.1668
1041166,0.1017,0.0071,0.9751,0.0,0.5278,0.0,0.1748
1041182,0.0998,0.0138,0.9625,0.0,0.5343,0.0,0.1732
1041199,0.1076,0.0105,0.9692,0.0,0.5238,0.0,0.1716
1041215,0.1066,0.0117,0.9717,0.0,0.5327,0.0,0.17
1041232,0.1005,0.0091,0.9531,0.0,0.5375,0.0,0.1716
1041247,0.1015,0.0113,0.9734,0.0,0.5391,0.0,0.17
1041264,0.1002,0.0052,0.9555,0.0,0.5391,0.0,0.1748
1041280,0.102,0.0134,0.9562,0.0,0.5383,0.0,0.1724
1041297,0.1079,0.0142,0.954,0.0,0.5318,0.0,0.17
1041313,0.1066,0.0143,0.9471,0.0,0.5359,0.0,0.17
1041330,0.1025,0.0131,0.9468,0.0,0.5367,0.0,0.1716
1041346,0.1035,0.0104,0.9582,0.0,0.5375,0.0,0.1748
1041362,0.0998,0.011,0.9597,0.0,0.5399,0.0,0.1724
1041379,0.106,0.0046,0.9806,0.0,0.5343,0.0,0.1716
1041395,0.106,0.0057,0.9743,0.0,0.5359,0.0,0.1724
1041412,0.1025,0.0108,0.9599,0.0,0.5327,0.0,0.1708
1041428,0.1033,0.0105,0.9614,0.0,0.5383,0.0,0.1716
1041445,0.1024,0.0101,0.9717,0.0,0.5351,0.0,0.1732
1041461,0.0994,0.0048,0.975,0.0,0.5343,0.0,0.1716
1041478,0.1028,0.007,0.9631,0.0,0.5286,0.0,0.17
1041494,0.1053,0.0163,0.9688,0.0,0.531,0.0,0.17
1041510,0.1004,0.0041,0.9611,0.0,0.531,0.0,0.1708
1041526,0.1015,0.0057,0.9712,0.0,0.5343,0.0,0.1748
1041543,0.1,0.0047,0.9665,0.0,0.5286,0.0,0.1732
1041559,0.1024,0.0079,0.971,0.0,0.5246,0.0,0.1716
1041576,0.1029,0.0083,0.9615,0.0,0.5278,0.0,0.1708
1041592,0.1047,0.0085,0.9671,0.0,0.531,0.0,0.17
1041609,0.1035,0.0075,0.9668,0.0,0.5318,0.0,0.17
1041625,0.1008,0.0055,0.9675,0.0,0.5335,0.0,0.1716
1041641,0.1016,0.006,0.9701,0.0,0.5327,0.0,0.1724
1041658,0.1033,0.0098,0.9658,0.0,0.523,0.0,0.1732
1041674,0.1048,0.0111,0.967,0.0,0.5294,0.0,0.1716
1041691,0.103,0.0062,0.9687,0.0,0.531,0.0,0.1708
1041707,0.1005,0.0056,0.9618,0.0,0.5318,0.0,0.1716
1041724,0.0996,0.0047,0.9678,0.0,0.5343,0.0,0.1732
1041740,0.1027,0.0065,0.9667,0.0,0.5327,0.0,0.1716
1041757,0.1045,0.0088,0.9691,0.0,0.5262,0.0,0.1708
1041773,0.105,0.01,0.9671,0.0,0.531,0.0,0.1732
1041789,0.1026,0.0078,0.9704,0.0,0.5327,0.0,0.1708
1041805,0.0998,0.0052,0.9672,0.0,0.531,0.0,0.1708
1041822,0.1013,0.0045,0.9671,0.0,0.5327,0.0,0.1724
1041838,0.1045,0.0095,0.9659,0.0,0.5327,0.0,0.1668
1041855,0.1032,0.0096,0.9677,0.0,0.5351,0.0,0.1708
1041871,0.1035,0.0086,0.9674,0.0,0.5351,0.0,0.1652
1041888,0.1015,0.0062,0.9699,0.0,0.5359,0.0,0.1772
1041904,0.1006,0.0068,0.9694,0.0,0.5327,0.0,0.174
1041920,0.102,0.0074,0.9702,0.0,0.5343,0.0,0.166
1041936,0.1042,0.009,0.9658,0.0,0.5327,0.0,0.174
1041953,0.1047,0.0088,0.9639,0.0,0.5335,0.0,0.1692
1041969,0.1027,0.0079,0.9686,0.0,0.5407,0.0,0.1748
1041986,0.101,0.0061,0.9655,0.0,0.5383,0.0,0.174
1042002,0.0994,0.0099,0.9654,0.0,0.5359,0.0,0.174
1042019,0.0982,0.0048,0.933,0.0,0.5343,0.0,0.1716
1042035,0.1164,0.0107,1.0123,0.0,0.5407,0.0,0.17
1042051,0.0971,0.0183,0.99,0.0,0.5359,0.0,0.1732
1042067,0.1029,-0.0042,0.9354,0.0,0.5375,0.0,0.1724
1042084,0.1101,0.0347,1.0235,0.0,0.5359,0.0,0.174
1042100,0.0992,-0.0042,0.9061,0.0,0.5318,0.0,0.1732
1042117,0.087,0.0138,0.9877,0.0,0.5302,0.0,0.1692
1042133,0.1015,-0.0014,0.9257,0.0,0.531,0.0,0.174
1042150,0.1043,0.0035,0.9576,0.0,0.5318,0.0,0.174
1042166,0.1038,0.0177,0.9981,0.0,0.5302,0.0,0.1748
1042182,0.1026,0.0008,0.9593,0.0,0.5327,0.0,0.1732
1042198,0.1028,-0.0005,0.9717,0.0,0.531,0.0,0.1652
1042215,0.1016,-0.0,0.9415,0.0,0.5343,0.0,0.1724
1042232,0.105,0.0181,0.9783,0.0,0.5343,0.0,0.17
1042249,0.1076,0.0076,0.9854,0.0,0.5351,0.0,0.1692
1042265,0.1037,0.0036,0.9891,0.0,0.5359,0.0,0.1797
1042282,0.0974,0.0002,0.9304,0.0,0.5327,0.0,0.1716
1042298,0.1152,0.0179,1.0063,0.0,0.5327,0.0,0.1716
1042315,0.1025,0.0082,0.9962,0.0,0.5327,0.0,0.1708
1042331,0.1004,-0.0074,0.9098,0.0,0.5351,0.0,0.1724
1042347,0.1086,0.021,1.0277,0.0,0.5367,0.0,0.1716
1042363,0.1008,0.0051,0.9502,0.0,0.5375,0.0,0.1716
1042380,0.1049,0.0132,0.9832,0.0,0.5302,0.0,0.1748
1042396,0.1053,-0.0056,0.971,0.0,0.5359,0.0,0.174
1042413,0.0988,0.0073,0.9652,0.0,0.5327,0.0,0.17
1042429,0.1053,0.0109,0.9696,0.0,0.5335,0.0,0.17
1042446,0.1008,0.0044,0.9796,0.0,0.5343,0.0,0.174
1042462,0.101,0.002,0.9527,0.0,0.5327,0.0,0.1748
1042479,0.1014,0.0104,0.963,0.0,0.531,0.0,0.1708
1042494,0.1009,-0.0004,0.9449,0.0,0.5318,0.0,0.166
1042511,0.105,0.0068,0.9735,0.0,0.5278,0.0,0.166
1042527,0.1081,0.0141,0.9898,0.0,0.5343,0.0,0.1708
1042544,0.1095,0.0139,1.0039,0.0,0.5327,0.0,0.1708
1042560,0.1099,0.0115,0.9859,0.0,0.527,0.0,0.1708
1042577,0.1136,0.012,1.0049,0.0,0.5335,0.0,0.17
1042593,0.0988,0.0117,0.9556,0.0,0.5278,0.0,0.1724
1042610,0.0986,0.0033,0.939,0.0,0.5367,0.0,0.1732
1042626,0.0985,0.0027,0.9441,0.0,0.5327,0.0,0.1756
1042642,0.0992,0.006,0.9893,0.0,0.5318,0.0,0.17
1042659,0.1136,0.0137,0.9767,0.0,0.5246,0.0,0.1692
1042675,0.0984,0.0184,0.9272,0.0,0.5214,0.0,0.1627
1042692,0.1017,0.0084,0.9754,0.0,0.5222,0.0,0.1668
1042708,0.1,0.004,0.9678,0.0,0.5262,0.0,0.174
1042725,0.1011,0.0008,0.9825,0.0,0.5318,0.0,0.174
1042741,0.1044,0.0125,0.9626,0.0,0.5278,0.0,0.1756
1042757,0.1044,0.0113,0.9559,0.0,0.5294,0.0,0.1724
1042773,0.1036,0.0101,0.9707,0.0,0.531,0.0,0.1716
1042790,0.1045,0.0115,0.982,0.0,0.5327,0.0,0.1764
1042806,0.104,0.0048,0.9725,0.0,0.5343,0.0,0.174
1042823,0.0985,0.0018,0.9664,0.0,0.5278,0.0,0.1772
1042839,0.1028,0.0114,0.972,0.0,0.5359,0.0,0.174
1042856,0.105,0.0111,0.9732,0.0,0.5359,0.0,0.1708
1042872,0.1038,0.0085,0.9639,0.0,0.5391,0.0,0.1732
1042888,0.1036,0.0063,0.9635,0.0,0.5391,0.0,0.1708
1042905,0.1016,0.0073,0.967,0.0,0.5383,0.0,0.1716
1042921,0.1034,0.0071,0.977,0.0,0.5375,0.0,0.174
1042938,0.1044,0.0103,0.9653,0.0,0.5367,0.0,0.1684
1042954,0.1044,0.0092,0.974,0.0,0.5351,0.0,0.1708
1042971,0.1021,0.0094,0.9658,0.0,0.5359,0.0,0.174
1042987,0.1003,0.0068,0.9775,0.0,0.5367,0.0,0.174
1043004,0.101,0.009,0.9673,0.0,0.5359,0.0,0.1732
1043020,0.1021,0.0052,0.9665,0.0,0.5343,0.0,0.1684
1043036,0.104,0.009,0.9684,0.0,0.5318,0.0,0.1724
1043052,0.1027,0.0084,0.9653,0.0,0.5335,0.0,0.1716
1043069,0.1036,0.0069,0.969,0.0,0.523,0.0,0.1716
1043085,0.1028,0.0077,0.9658,0.0,0.5335,0.0,0.1748
1043102,0.1034,0.006,0.9686,0.0,0.5318,0.0,0.174
1043118,0.1034,0.0073,0.9627,0.0,0.531,0.0,0.17
1043135,0.1046,0.0084,0.9622,0.0085,0.531,0.0,0.1716
1043151,0.1046,0.009,0.9633,0.0,0.5351,0.0,0.1716
1043167,0.0985,0.0048,0.9726,0.0,0.5383,0.0,0.174
1043183,0.0997,0.0076,0.9603,0.0,0.5327,0.0,0.1732
1043200,0.1058,0.0068,0.9724,0.0,0.5302,0.0,0.1716
1043216,0.1045,0.0062,0.9649,0.0,0.5294,0.0,0.1708
1043233,0.105,0.0071,0.9678,0.0,0.5302,0.0,0.1716
1043249,0.1042,0.0091,0.9724,0.0,0.5343,0.0,0.1716
1043266,0.1023,0.0085,0.9555,0.0,0.5343,0.0,0.1708
1043282,0.1025,0.0053,0.9644,0.0,0.5351,0.0,0.174
1043298,0.1031,0.0053,0.9645,0.0,0.5335,0.0,0.17
1043314,0.1058,0.0091,0.9687,0.0,0.5327,0.0,0.17
1043332,0.1014,0.0068,0.9681,0.0,0.5359,0.0,0.1676
1043348,0.1028,0.0063,0.9698,0.0,0.5351,0.0,0.1716
1043365,0.1027,0.0091,0.9699,0.0,0.5343,0.0,0.1764
1043381,0.1023,0.0086,0.9661,0.0,0.5294,0.0,0.1668
1043398,0.1045,0.0088,0.9641,0.0,0.5327,0.0,0.1732
1043414,0.104,0.009,0.9653,0.0,0.5318,0.0,0.1676
1043431,0.1032,0.0086,0.9718,0.0,0.5335,0.0,0.1732
1043447,0.1013,0.0069,0.9669,0.0,0.5367,0.0,0.1764
1043464,0.1018,0.0059,0.9673,0.0,0.531,0.0,0.174
1043479,0.1053,0.0094,0.9619,0.0,0.5302,0.0,0.1716
1043496,0.1022,0.0128,0.9566,0.0,0.5278,0.0,0.1716
1043512,0.1055,0.0064,0.9678,0.0,0.5327,0.0,0.1716
1043529,0.1027,0.0071,0.969,0.0,0.5302,0.0,0.1748
1043545,0.1014,0.0077,0.9658,0.0,0.5278,0.0,0.1772
1043562,0.1045,0.0061,0.9826,0.0,0.523,0.0,0.17
1043578,0.1048,0.0073,0.9599,0.0,0.5262,0.0,0.1692
1043595,0.1028,0.0076,0.9651,0.0,0.527,0.0,0.166
1043610,0.1026,0.0075,0.9614,0.0,0.523,0.0,0.1732
1043627,0.0987,0.0033,0.9597,0.0,0.5302,0.0,0.1764
1043643,0.1032,0.0087,0.9663,0.0,0.527,0.0,0.1724
1043660,0.1036,0.0078,0.9771,0.0,0.5246,0.0,0.1627
1043676,0.1036,0.0103,0.9662,0.0,0.5262,0.0,0.1732
1043693,0.1026,0.0105,0.9821,0.0,0.5327,0.0,0.1716
1043709,0.1009,0.007,0.9675,0.0,0.5327,0.0,0.1732
1043725,0.1044,0.0083,0.9845,0.0,0.531,0.0,0.1781
1043742,0.0992,0.0086,0.9584,0.0,0.531,0.0,0.174
1043758,0.1021,0.0091,0.9708,0.0,0.5278,0.0,0.1716
1043775,0.1019,0.0092,0.9553,0.0,0.5294,0.0,0.1708
1043791,0.1006,0.005,0.9629,0.0,0.531,0.0,0.174
1043808,0.1039,0.0085,0.9664,0.0,0.5318,0.0,0.1708
1043824,0.102,0.0077,0.9674,0.0,0.5302,0.0,0.1724
1043841,0.1045,0.0061,0.9728,0.0,0.5278,0.0,0.1716
1043857,0.1045,0.0092,0.9602,0.0,0.5327,0.0,0.17
1043874,0.102,0.0047,0.964,0.0,0.531,0.0,0.1668
1043889,0.1048,0.0072,0.9693,0.0,0.5302,0.0,0.1708
1043906,0.1003,0.0118,0.976,0.0,0.5318,0.0,0.1732
1043922,0.1033,0.0033,0.972,0.0,0.5318,0.0,0.1716
1043939,0.1049,0.0119,0.9686,0.0,0.5214,0.0,0.1716
1043955,0.1039,0.0104,0.9688,0.0,0.5246,0.0,0.1724
1043972,0.1041,0.0096,0.9714,0.0,0.5262,0.0,0.1724
1043988,0.1029,0.0077,0.9727,0.0085,0.531,0.0,0.1732
1044005,0.101,0.005,0.968,0.0,0.5278,0.0,0.166
1044021,0.1031,0.009,0.9676,0.0,0.5246,0.0,0.1708
1044037,0.1024,0.0074,0.9642,0.0,0.5278,0.0,0.1708
1044054,0.1031,0.0084,0.9694,0.0,0.5262,0.0,0.17
1044070,0.1023,0.0084,0.9687,0.0,0.527,0.0,0.1716
1044087,0.101,0.0058,0.966,0.0,0.5278,0.0,0.1732
1044103,0.1045,0.0097,0.9749,0.0,0.5262,0.0,0.17
1044120,0.1042,0.0069,0.973,0.0,0.527,0.0,0.1684
1044136,0.1038,0.0115,0.9649,0.0,0.5262,0.0,0.174
1044153,0.1038,0.0101,0.9686,0.0,0.5254,0.0,0.1732
1044169,0.1034,0.0071,0.9699,0.0,0.5294,0.0,0.1732
1044185,0.1006,0.0054,0.9621,0.0,0.5343,0.0,0.1716
1044202,0.1025,0.009,0.9693,0.0,0.5318,0.0,0.1716
1044218,0.1025,0.0087,0.9639,0.0,0.531,0.0,0.1708
1044235,0.1063,0.0088,0.9715,0.0,0.5302,0.0,0.1668
1044251,0.1038,0.0083,0.9629,0.0,0.531,0.0,0.1708
1044268,0.1026,0.007,0.9677,0.0,0.5359,0.0,0.1724
1044284,0.1024,0.0085,0.9742,0.0,0.531,0.0,0.1732
1044301,0.1047,0.0106,0.9685,0.0,0.5318,0.0,0.17
1044317,0.1036,0.0076,0.9658,0.0,0.5327,0.0,0.17
1044333,0.1024,0.0087,0.9627,0.0,0.5351,0.0,0.1684
1044350,0.1022,0.0071,0.9659,0.0,0.5359,0.0,0.1732
1044366,0.1026,0.0079,0.9677,0.0,0.5359,0.0,0.1708
1044383,0.1035,0.0092,0.9739,0.0,0.5318,0.0,0.1692
1044399,0.1031,0.0081,0.9669,0.0,0.5327,0.0,0.1692
1044416,0.1036,0.0092,0.9716,0.0,0.5335,0.0,0.1652
1044433,0.103,0.0065,0.9692,0.0,0.5335,0.0,0.1692
1044450,0.1025,0.0072,0.9682,0.0,0.5359,0.0,0.1716
1044466,0.1032,0.009,0.9694,0.0,0.5343,0.0,0.1756
1044483,0.1001,-0.0017,0.9661,0.0,0.5302,0.0,0.1716
1044499,0.0995,0.0087,0.9763,0.0,0.5327,0.0,0.1668
1044516,0.1057,0.006,0.9791,0.0,0.5335,0.0,0.17
1044532,0.1029,0.0026,0.9773,0.0,0.5351,0.0,0.17
1044548,0.1042,0.0096,0.9688,0.0,0.5343,0.0,0.1732
1044565,0.104,0.0094,0.9735,0.0,0.5343,0.0,0.17
1044581,0.1044,0.0086,0.968,0.0,0.5343,0.0,0.1732
1044598,0.1044,0.0097,0.9619,0.0,0.5302,0.0,0.17
1044614,0.1012,0.0079,0.9619,0.0,0.5318,0.0,0.1676
1044631,0.1016,0.007,0.95,0.0,0.5375,0.0,0.1732
1044647,0.1021,0.0051,0.975,0.0,0.5335,0.0,0.174
1044664,0.1024,0.0058,0.9774,0.0,0.5278,0.0,0.1716
1044680,0.1026,0.0072,0.9643,0.0,0.527,0.0,0.17
1044697,0.105,0.0097,0.977,0.0,0.5133,0.0,0.1692
1044713,0.1063,0.012,0.9676,0.0,0.5335,0.0,0.1724
1044729,0.1049,0.009,0.9751,0.0,0.5302,0.0,0.1748
1044746,0.1019,0.0098,0.9709,0.0,0.5375,0.0,0.1748
1044762,0.103,0.008,0.9659,0.0,0.527,0.0,0.1716
1044779,0.1033,0.0061,0.9625,0.0,0.5254,0.0,0.1724
1044795,0.1018,0.0031,0.9683,0.0,0.5262,0.0,0.1684
1044812,0.1038,0.0065,0.9705,0.0,0.5278,0.0,0.1716
1044828,0.0984,0.0057,0.9593,0.0,0.5278,0.0,0.1781
1044845,0.1031,0.007,0.9646,0.0,0.5302,0.0,0.1708
1044861,0.1038,0.0056,0.9726,0.0,0.5246,0.0,0.1716
1044877,0.1032,0.008,0.9784,0.0,0.5294,0.0,0.1708
1044894,0.1044,0.0087,0.9716,0.0,0.5318,0.0,0.1724
1044910,0.1042,0.0103,0.9595,0.0,0.5327,0.0,0.1732
1044927,0.1023,0.0117,0.9602,0.0,0.5262,0.0,0.1724
1044943,0.103,0.0091,0.9527,0.0,0.5254,0.0,0.1748
1044960,0.102,0.0102,0.9535,0.0,0.5302,0.0,0.174
1044976,0.1019,0.0051,0.9683,0.0,0.531,0.0,0.1716
1044993,0.102,0.0026,0.9723,0.0,0.5327,0.0,0.1716
1045009,0.1019,0.0052,0.9752,0.0,0.5343,0.0,0.174
1045025,0.1034,0.0048,0.977,0.0,0.5318,0.0,0.1732
1045042,0.1047,0.0075,0.9788,0.0,0.5254,0.0,0.1652
1045058,0.1034,0.0044,0.9781,0.0,0.5278,0.0,0.1732
1045075,0.1018,0.0059,0.9781,0.0,0.5335,0.0,0.1724
1045091,0.1022,0.0064,0.9733,0.0,0.5343,0.0,0.1772
1045108,0.1019,0.0097,0.9649,0.0,0.5335,0.0,0.1764
1045124,0.1036,0.011,0.9609,0.0,0.5318,0.0,0.1748
1045141,0.1045,0.0099,0.9533,0.0,0.5302,0.0,0.174
1045157,0.1035,0.0096,0.952,0.0,0.5318,0.0,0.17
1045173,0.1015,0.0098,0.9494,0.0,0.5262,0.0,0.1724
1045189,0.1056,0.0065,0.9641,0.0,0.5327,0.0,0.174
1045206,0.1044,0.0023,0.975,0.0,0.5294,0.0,0.1708
1045222,0.1021,0.0051,0.9765,0.0,0.5302,0.0,0.17
1045239,0.1043,0.0082,0.9669,0.0,0.5246,0.0,0.166
1045255,0.101,0.01,0.9689,0.0,0.531,0.0,0.1716
1045272,0.1041,0.0062,0.974,0.0,0.5343,0.0,0.1724
1045288,0.1018,0.0078,0.962,0.0,0.5335,0.0,0.1764
1045304,0.1046,0.0064,0.9691,0.0,0.5343,0.0,0.1756
1045320,0.1044,0.0081,0.969,0.0,0.5327,0.0,0.1716
1045337,0.1006,0.0086,0.9657,0.0,0.5327,0.0,0.1772
1045353,0.1016,0.0079,0.9729,0.0,0.5351,0.0,0.1716
1045370,0.1038,0.0099,0.9621,0.0,0.5343,0.0,0.1748
1045386,0.1028,0.0067,0.9681,0.0,0.5343,0.0,0.1732
1045403,0.1028,0.0081,0.9688,0.0,0.5359,0.0,0.1716
1045419,0.1033,0.0072,0.967,0.0,0.5278,0.0,0.1668
1045435,0.1036,0.0042,0.9703,0.0,0.5327,0.0,0.1764
1045452,0.1039,0.0053,0.9644,0.0,0.5262,0.0,0.174
1045468,0.1063,0.0078,0.9706,0.0,0.5359,0.0,0.1748
1045485,0.1045,0.0088,0.9678,0.0,0.5335,0.0,0.1716
1045501,0.1046,0.0086,0.974,0.0,0.5214,0.0,0.1644
1045518,0.1039,0.0092,0.9631,0.0,0.5302,0.0,0.1652
1045535,0.1003,0.0081,0.9776,0.0,0.5335,0.0,0.17
1045552,0.1024,0.0071,0.967,0.0,0.5327,0.0,0.1716
1045568,0.1022,0.0066,0.9671,0.0,0.5375,0.0,0.1716
1045585,0.1045,0.0089,0.9672,0.0,0.5359,0.0,0.1668
1045601,0.1026,0.0077,0.9669,0.0,0.5343,0.0,0.1692
1045618,0.1039,0.0094,0.9677,0.0,0.5343,0.0,0.1708
1045634,0.1029,0.0072,0.9692,0.0,0.5359,0.0,0.1716
1045650,0.1015,0.0079,0.9702,0.0,0.5318,0.0,0.174
1045667,0.1017,0.007,0.9653,0.0,0.5318,0.0,0.1748
1045683,0.1046,0.0102,0.9685,0.0,0.5246,0.0,0.1692
1045700,0.1024,0.0081,0.9675,0.0,0.5278,0.0,0.174
1045716,0.1007,0.0061,0.9615,0.0,0.5278,0.0,0.1708
1045733,0.1045,0.0073,0.9702,0.0,0.5318,0.0,0.1732
1045749,0.1001,0.0071,0.9579,0.0,0.531,0.0,0.1716
1045766,0.1009,0.0086,0.9653,0.0,0.5302,0.0,0.17
1045782,0.1023,0.0082,0.9625,0.0,0.5238,0.0,0.1652
1045799,0.103,0.0079,0.9673,0.0,0.5246,0.0,0.17
1045814,0.102,0.0067,0.9703,0.0,0.5302,0.0,0.1668
1045831,0.104,0.0068,0.9686,0.0,0.5246,0.0,0.1756
1045847,0.1042,0.0093,0.967,0.0,0.5238,0.0,0.1692
1045864,0.1045,0.0081,0.9706,0.0,0.5254,0.0,0.1684
1045880,0.1021,0.0079,0.9654,0.0,0.527,0.0,0.1636
1045897,0.1028,0.0082,0.9702,0.0,0.5327,0.0,0.17
1045913,0.1028,0.009,0.972,0.0,0.527,0.0,0.1716
1045930,0.1038,0.0085,0.9729,0.0,0.531,0.0,0.17
1045945,0.1029,0.0074,0.966,0.0,0.527,0.0,0.1708
1045962,0.103,0.008,0.9689,0.0,0.5278,0.0,0.166
1045978,0.1033,0.007,0.9671,0.0,0.5278,0.0,0.17
1045995,0.1021,0.0063,0.9716,0.0,0.5262,0.0,0.1716
1046011,0.1032,0.0085,0.9676,0.0,0.5343,0.0,0.1748
1046028,0.1033,0.0077,0.9647,0.0,0.5327,0.0,0.174
1046044,0.1032,0.0083,0.9671,0.0,0.531,0.0,0.17
1046060,0.1034,0.0091,0.9703,0.0,0.5286,0.0,0.1668
1046076,0.1036,0.0076,0.9626,0.0,0.5327,0.0,0.1684
1046093,0.1018,0.0101,0.967,0.0,0.5359,0.0,0.17
1046109,0.103,0.0079,0.9697,0.0,0.5343,0.0,0.1732
1046126,0.1036,0.0085,0.9655,0.0,0.5375,0.0,0.1732
1046142,0.1038,0.0085,0.9689,0.0,0.5318,0.0,0.17
1046159,0.1024,0.0082,0.9679,0.0,0.5351,0.0,0.17
1046175,0.1023,0.0074,0.9696,0.0,0.5335,0.0,0.1716
1046191,0.1019,0.0084,0.9641,0.0,0.5359,0.0,0.1748
1046207,0.1031,0.0085,0.9646,0.0,0.5327,0.0,0.1748
1046224,0.1031,0.0104,0.9648,0.0,0.5318,0.0,0.1684
1046240,0.1035,0.0069,0.9726,0.0,0.5335,0.0,0.1692
1046257,0.1007,0.0093,0.9638,0.0,0.5415,0.0,0.1668
1046273,0.1004,0.0056,0.9711,0.0,0.5351,0.0,0.1716
1046290,0.1004,0.0061,0.9619,0.0,0.5359,0.0,0.1764
1046306,0.102,0.0069,0.971,0.0,0.5327,0.0,0.174
1046322,0.1043,0.0083,0.9681,0.0,0.5351,0.0,0.1708
1046339,0.1027,0.007,0.9669,0.0,0.5375,0.0,0.1716
1046355,0.1034,0.0064,0.9677,0.0,0.5343,0.0,0.1692
1046372,0.1019,0.0077,0.9669,0.0,0.5367,0.0036,0.1716
1046388,0.1039,0.0081,0.9677,0.0,0.5359,0.0,0.174
1046405,0.1041,0.0067,0.969,0.0,0.5262,0.0,0.1724
1046421,0.1032,0.0047,0.9755,0.0,0.531,0.0,0.1708
1046438,0.1036,0.0084,0.9738,0.0,0.5335,0.0,0.1716
1046454,0.1036,0.0087,0.9655,0.0,0.5359,0.0,0.1732
1046471,0.1032,0.0097,0.964,0.0,0.5375,0.0,0.1748
1046487,0.104,0.0043,0.9705,0.0,0.5343,0.0,0.1732
1046503,0.0996,0.0037,0.9796,0.0,0.5318,0.0,0.17
1046520,0.1066,0.0051,0.9798,0.0,0.5351,0.0,0.1708
1046536,0.1033,0.0096,0.9744,0.0,0.531,0.0,0.1732
1046553,0.1022,0.0139,0.9522,0.0,0.5327,0.0,0.1756
1046569,0.1033,0.0134,0.9516,0.0,0.531,0.0,0.174
1046586,0.1071,0.0102,0.9688,0.0,0.5246,0.0,0.1668
1046602,0.1025,0.005,0.9728,0.0,0.5246,0.0,0.17
1046619,0.0991,-0.0017,0.9692,0.0,0.5262,0.0,0.17
1046636,0.1112,0.0004,1.0201,0.0,0.531,0.0,0.1724
1046653,0.098,-0.0047,0.9743,0.0,0.5335,0.0,0.1732
1046669,0.0959,-0.0002,0.9635,0.0,0.5335,0.0,0.1756
1046686,0.099,0.0035,0.9741,0.0,0.5302,0.0,0.17
1046702,0.1118,0.0111,0.9836,0.0,0.5327,0.0,0.1708
1046718,0.1035,0.0101,0.9543,0.0,0.5343,0.0,0.17
1046735,0.101,0.0108,0.9599,0.0,0.5335,0.0,0.1668
