t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1696937,0.2496,0.0772,0.9391,0.0,0.5858,0.0,0.1652
1696953,0.2576,0.0953,0.9346,0.0,0.5963,0.0,0.2095
1696970,0.2526,0.0764,0.9346,0.0,0.5665,0.0,0.1861
1696986,0.2482,0.0631,0.933,0.0,0.5327,0.0,0.1281
1697003,0.2491,0.0653,0.9367,0.0,0.531,0.0,0.1072
1697019,0.2606,0.0678,0.9297,0.0,0.5633,0.0,0.1394
1697036,0.2507,0.0802,0.9351,0.0,0.5923,0.0,0.1869
1697052,0.2453,0.0782,0.9314,0.0,0.5866,0.0,0.199
1697068,0.2443,0.0845,0.939,0.0,0.5496,0.0,0.1507
1697084,0.2489,0.0864,0.9449,0.0,0.5294,0.0,0.1104
1697101,0.2466,0.082,0.9432,0.0,0.5447,0.0,0.116
1697117,0.2479,0.075,0.941,0.0,0.5778,0.0,0.1627
1697134,0.248,0.0828,0.9354,0.0,0.5971,0.0,0.2014
1697150,0.2432,0.0782,0.9395,0.0,0.5729,0.0,0.1853
1697167,0.2522,0.0819,0.9351,0.0,0.5359,0.0,0.1337
1697183,0.2501,0.0838,0.9327,0.0,0.5254,0.0,0.0999
1697200,0.246,0.0774,0.9319,0.0,0.5617,0.0,0.1281
1697216,0.2544,0.0745,0.9368,0.0,0.5931,0.0,0.1845
1697232,0.2487,0.0837,0.9272,0.0,0.5955,0.0,0.2022
1697249,0.2496,0.0631,0.933,0.0,0.5592,0.0,0.17
1697265,0.2468,0.0795,0.9415,0.0,0.5318,0.0,0.1192
1697282,0.2486,0.0807,0.9378,0.0,0.5343,0.0,0.1104
1697298,0.2472,0.0799,0.937,0.0,0.5729,0.0,0.1507
1697315,0.2507,0.0781,0.9364,0.0,0.5931,0.0,0.195
1697331,0.2518,0.0778,0.9357,0.0,0.585,0.0,0.1966
1697348,0.2531,0.0782,0.934,0.0,0.548,0.0,0.1482
1697364,0.2483,0.0816,0.9362,0.0,0.531,0.0,0.1096
1697380,0.2499,0.0742,0.9399,0.0,0.5512,0.0,0.1104
1697397,0.2413,0.0895,0.9479,0.0,0.585,0.0,0.166
1697413,0.2434,0.0725,0.9358,0.0,0.6003,0.0,0.199
1697430,0.2483,0.0773,0.9389,0.0,0.5745,0.0,0.1821
1697446,0.248,0.08,0.9354,0.0,0.5351,0.0,0.1249
1697463,0.2508,0.0675,0.931,0.0,0.531,0.0,0.1007
1697479,0.2505,0.0837,0.9352,0.0,0.5673,0.0,0.137
1697496,0.2488,0.0861,0.9352,0.0,0.5971,0.0,0.1861
1697512,0.2516,0.075,0.9347,0.0,0.5939,0.0,0.199
1697528,0.2511,0.0777,0.9346,0.0,0.5568,0.0,0.1652
1697545,0.2535,0.075,0.9339,0.0,0.531,0.0,0.1136
1697561,0.2475,0.0788,0.9405,0.0,0.5439,0.0,0.1176
1697578,0.2499,0.0805,0.936,0.0,0.5826,0.0,0.1539
1697594,0.253,0.0715,0.9366,0.0,0.5955,0.0,0.1958
1697611,0.2483,0.079,0.9403,0.0,0.5826,0.0,0.1893
1697627,0.2487,0.076,0.9361,0.0,0.5359,0.0,0.1329
1697643,0.2449,0.0833,0.9377,0.0,0.5335,0.0,0.108
1697660,0.2436,0.0852,0.9404,0.0,0.5617,0.0,0.1313
1697676,0.2528,0.088,0.9333,0.0,0.5939,0.0,0.1853
1697692,0.251,0.0889,0.9399,0.0,0.5955,0.0,0.1974
1697709,0.2566,0.0742,0.9327,0.0,0.56,0.0,0.1644
1697725,0.2589,0.0756,0.9295,0.0,0.5327,0.0,0.1184
1697742,0.2498,0.0787,0.9362,0.0,0.5415,0.0,0.108
1697758,0.2479,0.0818,0.9391,0.0,0.5762,0.0,0.1466
1697775,0.2444,0.0829,0.9373,0.0,0.5971,0.0,0.1909
1697791,0.2457,0.085,0.9369,0.0,0.585,0.0,0.1893
1697807,0.2472,0.0796,0.9364,0.0,0.5472,0.0,0.1442
1697824,0.2494,0.0773,0.9374,0.0,0.5254,0.0,0.1072
1697840,0.2469,0.0798,0.9381,0.0,0.548,0.0,0.12
1697857,0.2478,0.0681,0.9296,0.0,0.5818,0.0,0.1668
1697873,0.2526,0.0739,0.9353,0.0,0.5971,0.0,0.1942
1697891,0.2516,0.0795,0.9339,0.0,0.5834,0.0,0.1926
1697907,0.2516,0.0733,0.9321,0.0,0.5455,0.0,0.141
1697924,0.2512,0.0789,0.9367,0.0,0.5262,0.0,0.1023
1697940,0.2512,0.0724,0.9317,0.0,0.552,0.0,0.12
1697957,0.2459,0.0788,0.9398,0.0,0.5891,0.0,0.1716
1697973,0.246,0.078,0.9397,0.0,0.5987,0.0,0.2054
1697990,0.25,0.077,0.941,0.0,0.5713,0.0,0.1764
1698006,0.2473,0.0775,0.9417,0.0,0.5343,0.0,0.1217
1698022,0.2461,0.073,0.9364,0.0,0.5327,0.0,0.1055
1698039,0.2491,0.0786,0.9338,0.0,0.5754,0.0,0.1394
1698055,0.2462,0.0798,0.9396,0.0,0.5987,0.0,0.1901
1698072,0.2458,0.0779,0.9365,0.0,0.5915,0.0,0.1974
1698088,0.2477,0.076,0.9366,0.0,0.5488,0.0,0.1474
1698104,0.2498,0.0776,0.9348,0.0,0.5262,0.0,0.1112
1698121,0.2501,0.0775,0.9357,0.0,0.5488,0.0,0.1184
1698137,0.2433,0.0814,0.9377,0.0,0.5866,0.0,0.1652
1698153,0.2434,0.084,0.9378,0.0,0.6003,0.0,0.2006
1698170,0.2429,0.0811,0.9402,0.0,0.5762,0.0,0.1821
1698186,0.2464,0.079,0.9357,0.0,0.5375,0.0,0.1313
1698203,0.2464,0.0812,0.939,0.0,0.5343,0.0,0.1023
1698219,0.2491,0.0811,0.9369,0.0,0.5641,0.0,0.1362
1698236,0.245,0.0801,0.9346,0.0,0.5963,0.0,0.1845
1698252,0.2455,0.0811,0.9389,0.0,0.5955,0.0,0.2006
1698269,0.2483,0.0796,0.9391,0.0,0.5584,0.0,0.1644
1698285,0.2494,0.0773,0.9328,0.0,0.531,0.0,0.1144
1698301,0.2515,0.0788,0.9363,0.0,0.5407,0.0,0.1104
1698318,0.2518,0.0768,0.9333,0.0,0.5762,0.0,0.1507
1698334,0.2479,0.0758,0.9331,0.0,0.5963,0.0,0.1909
1698351,0.2488,0.0768,0.9405,0.0,0.5818,0.0,0.1893
1698367,0.2451,0.0787,0.9378,0.0,0.5407,0.0,0.1458
1698384,0.2372,0.0666,0.9443,0.0,0.523,0.0,0.1088
1698400,0.2616,0.0778,0.9269,0.0,0.5512,0.0,0.1233
1698417,0.2411,0.0724,0.9402,0.0,0.5858,0.0,0.1724
1698433,0.2435,0.0649,0.932,0.0,0.5955,0.0,0.2014
1698449,0.2466,0.0749,0.9259,0.0,0.5713,0.0,0.1748
1698466,0.2457,0.0732,0.9299,0.0,0.5262,0.0,0.1225
1698482,0.2427,0.0786,0.9343,0.0,0.531,0.0,0.0999
1698499,0.2368,0.0834,0.9445,0.0,0.5649,0.0,0.1378
1698515,0.2449,0.0822,0.9371,0.0,0.5971,0.0,0.1918
1698531,0.2431,0.0828,0.9373,0.0,0.5826,0.0,0.1893
1698548,0.2568,0.0728,0.9285,0.0,0.548,0.0,0.1458
1698564,0.2578,0.0761,0.9293,0.0,0.5278,0.0,0.1031
1698580,0.2525,0.0771,0.9314,0.0,0.5496,0.0,0.1184
1698597,0.2504,0.0782,0.9343,0.0,0.5826,0.0,0.1636
1698613,0.2423,0.0832,0.9392,0.0,0.5971,0.0,0.199
1698630,0.2348,0.0876,0.945,0.0,0.5721,0.0,0.1772
1698646,0.2372,0.0855,0.927,0.0,0.5327,0.0,0.1265
1698663,0.243,0.0847,0.9498,0.0,0.5294,0.0,0.1007
1698679,0.2498,0.0791,0.9316,0.0,0.5617,0.0,0.1354
1698696,0.2528,0.0779,0.9299,0.0,0.5963,0.0,0.1764
1698712,0.2519,0.0779,0.9369,0.0,0.5915,0.0,0.1893
1698728,0.2452,0.0801,0.9376,0.0,0.5568,0.0,0.1636
1698745,0.2438,0.0848,0.9404,0.0,0.5286,0.0,0.1144
1698761,0.2438,0.085,0.9402,0.0,0.5439,0.0,0.112
1698778,0.2482,0.0798,0.9369,0.0,0.5762,0.0,0.1474
1698794,0.2463,0.0762,0.9358,0.0,0.5987,0.0,0.199
1698810,0.2463,0.0764,0.9378,0.0,0.5762,0.0,0.1845
1698826,0.2505,0.0779,0.9328,0.0,0.5375,0.0,0.1345
1698843,0.2429,0.0802,0.9374,0.0,0.5302,0.0,0.0959
1698859,0.242,0.0834,0.9412,0.0,0.56,0.0,0.1313
1698876,0.2429,0.0785,0.941,0.0,0.5923,0.0,0.1797
1698892,0.2459,0.0757,0.9361,0.0,0.5947,0.0,0.199
1698909,0.2485,0.08,0.9372,0.0,0.5649,0.0,0.1668
1698925,0.2508,0.081,0.9381,0.0,0.531,0.0,0.1088
1698941,0.2565,0.0737,0.9307,0.0,0.5455,0.0,0.112
1698957,0.2569,0.0716,0.9327,0.0,0.5842,0.0,0.1539
1698975,0.2565,0.0723,0.9316,0.0,0.6036,0.0,0.1845
1698992,0.2486,0.0773,0.9384,0.0,0.5915,0.0,0.1934
1699008,0.2391,0.082,0.9417,0.0,0.5568,0.0,0.1547
1699024,0.2316,0.0847,0.9429,0.0,0.5351,0.0,0.1104
1699041,0.233,0.0809,0.9453,0.0,0.548,0.0,0.1128
1699057,0.2391,0.0777,0.9394,0.0,0.5826,0.0,0.1547
1699074,0.2453,0.0731,0.9371,0.0,0.6003,0.0,0.1982
1699090,0.2505,0.0734,0.935,0.0,0.5826,0.0,0.1845
1699107,0.2505,0.0751,0.9342,0.0,0.5407,0.0,0.1354
1699123,0.2552,0.0734,0.9312,0.0,0.5262,0.0,0.0983
1699140,0.2525,0.0726,0.9335,0.0,0.56,0.0,0.1273
1699156,0.2524,0.0736,0.9326,0.0,0.5939,0.0,0.1756
1699172,0.2512,0.0757,0.9349,0.0,0.6011,0.0,0.199
1699189,0.2473,0.0762,0.9353,0.0,0.5641,0.0,0.17
1699205,0.2406,0.0826,0.9384,0.0,0.5327,0.0,0.1217
1699222,0.2396,0.0841,0.9451,0.0,0.5375,0.0,0.1096
1699238,0.2364,0.0811,0.9416,0.0,0.5762,0.0,0.1434
1699255,0.2381,0.0813,0.9398,0.0,0.5971,0.0,0.1893
1699271,0.2371,0.0817,0.9463,0.0,0.5866,0.0,0.1877
1699288,0.241,0.0795,0.9366,0.0,0.5496,0.0,0.1482
1699304,0.244,0.0782,0.9399,0.0,0.5278,0.0,0.1088
1699320,0.2477,0.0746,0.9374,0.0,0.5512,0.0,0.1136
1699337,0.2505,0.0742,0.9304,0.0,0.585,0.0,0.1619
1699353,0.2503,0.0768,0.936,0.0,0.6003,0.0,0.1998
1699370,0.2492,0.079,0.9375,0.0,0.5778,0.0,0.1829
1699386,0.2493,0.0772,0.9328,0.0,0.5383,0.0,0.1313
1699403,0.2472,0.077,0.9398,0.0,0.5343,0.0,0.0999
1699419,0.2525,0.0752,0.9334,0.0,0.5705,0.0,0.1394
1699435,0.2491,0.0784,0.9354,0.0,0.5963,0.0,0.1909
1699451,0.2475,0.0761,0.9384,0.0,0.5891,0.0,0.1974
1699468,0.2491,0.0777,0.9385,0.0,0.5512,0.0,0.1539
1699484,0.25,0.0779,0.9348,0.0,0.527,0.0,0.1088
1699501,0.2459,0.0785,0.9372,0.0,0.5415,0.0,0.1184
1699517,0.2513,0.0768,0.9337,0.0,0.5778,0.0,0.1603
1699534,0.2468,0.0768,0.9388,0.0,0.5963,0.0,0.2022
1699550,0.2479,0.0786,0.9347,0.0,0.5745,0.0,0.1845
1699567,0.2484,0.0776,0.9368,0.0,0.5391,0.0,0.1378
1699583,0.2456,0.0788,0.9372,0.0,0.5318,0.0,0.0991
1699599,0.2435,0.0809,0.9399,0.0,0.5584,0.0,0.1265
1699616,0.2457,0.0798,0.9388,0.0,0.5923,0.0,0.1764
1699632,0.2522,0.0787,0.9306,0.0,0.5987,0.0,0.1998
1699649,0.2576,0.0745,0.9292,0.0,0.5625,0.0,0.1684
1699665,0.2565,0.0659,0.9308,0.0,0.5327,0.0,0.1184
1699682,0.2462,0.0754,0.9337,0.0,0.5407,0.0,0.1088
1699698,0.2309,0.0831,0.9447,0.0,0.5762,0.0,0.1458
1699715,0.22,0.0893,0.9514,0.0,0.5979,0.0,0.1893
1699731,0.214,0.0983,0.9562,0.0,0.5874,0.0,0.1909
1699747,0.2191,0.0975,0.9541,0.0,0.5504,0.0,0.1491
1699764,0.229,0.0917,0.945,0.0,0.5318,0.0,0.0999
1699780,0.2381,0.0875,0.9449,0.0,0.5568,0.0,0.12
1699797,0.2477,0.0808,0.9359,0.0,0.5858,0.0,0.1636
1699813,0.2582,0.0744,0.927,0.0,0.5979,0.0,0.1998
1699829,0.2667,0.0714,0.9261,0.0,0.5649,0.0,0.1732
1699845,0.2653,0.0691,0.9233,0.0,0.5318,0.0,0.1217
1699862,0.2584,0.0731,0.9292,0.0,0.5375,0.0,0.108
1699878,0.2558,0.077,0.9331,0.0,0.5657,0.0,0.1402
1699895,0.2499,0.0756,0.932,0.0,0.5963,0.0,0.1901
1699911,0.2466,0.0762,0.9363,0.0,0.5874,0.0,0.1958
1699928,0.2516,0.0754,0.9331,0.0,0.5536,0.0,0.1539
1699944,0.2487,0.0763,0.9347,0.0,0.5343,0.0,0.1023
1699960,0.2466,0.0807,0.9362,0.0,0.5536,0.0,0.1168
1699976,0.2394,0.0827,0.9404,0.0,0.5891,0.0,0.17
1699993,0.2305,0.0872,0.9429,0.0,0.5995,0.0,0.1998
1700009,0.2327,0.0919,0.9474,0.0,0.5729,0.0,0.1764
1700026,0.2358,0.088,0.9436,0.0,0.5343,0.0,0.1225
1700042,0.236,0.0857,0.9403,0.0,0.5343,0.0,0.1072
1700059,0.2372,0.0842,0.9422,0.0,0.5737,0.0,0.1378
1700076,0.2345,0.0857,0.9422,0.0,0.5923,0.0,0.17
1700093,0.2355,0.0896,0.9432,0.0,0.6003,0.0,0.1998
1700109,0.2339,0.0902,0.947,0.0,0.5649,0.0,0.1668
1700125,0.2353,0.0883,0.9421,0.0,0.5343,0.0,0.112
1700142,0.2436,0.0842,0.9417,0.0,0.5391,0.0,0.1128
1700158,0.2517,0.0744,0.9339,0.0,0.5745,0.0,0.1474
1700174,0.2591,0.0721,0.9277,0.0,0.5979,0.0,0.1877
1700191,0.2609,0.0697,0.931,0.0,0.5858,0.0,0.1909
1700207,0.2598,0.0707,0.9263,0.0,0.5439,0.0,0.1466
1700224,0.2589,0.0741,0.9312,0.0,0.527,0.0,0.1031
1700240,0.2585,0.073,0.9286,0.0,0.5536,0.0,0.1273
1700256,0.2586,0.0711,0.93,0.0,0.5899,0.0,0.1716
1700273,0.2595,0.0714,0.9314,0.0,0.5979,0.0,0.199
1700289,0.2587,0.0716,0.9314,0.0,0.5705,0.0,0.1732
1700305,0.2523,0.0747,0.9282,0.0,0.5343,0.0,0.12
1700322,0.2481,0.0802,0.9385,0.0,0.5359,0.0,0.1096
1700338,0.2388,0.0836,0.9428,0.0,0.5778,0.0,0.1474
1700355,0.2244,0.0884,0.9469,0.0,0.5987,0.0,0.1869
1700371,0.2212,0.0925,0.9524,0.0,0.5915,0.0,0.1926
1700388,0.2204,0.0897,0.9557,0.0,0.5512,0.0,0.1507
1700404,0.2189,0.0945,0.9531,0.0,0.5335,0.0,0.108
1700420,0.2229,0.0936,0.9495,0.0,0.552,0.0,0.1152
1700437,0.2279,0.0933,0.9499,0.0,0.5842,0.0,0.1603
1700453,0.24,0.0872,0.9398,0.0,0.6019,0.0,0.2006
1700470,0.2618,0.0796,0.9333,0.0,0.5794,0.0,0.1845
1700486,0.2746,0.0708,0.9217,0.0,0.5407,0.0,0.1362
1700503,0.2847,0.0599,0.9131,0.0,0.5351,0.0,0.108
1700519,0.2866,0.0551,0.9159,0.0,0.5609,0.0,0.1313
1700536,0.2807,0.0579,0.9159,0.0,0.5939,0.0,0.1837
1700552,0.2698,0.0626,0.9222,0.0,0.6003,0.0,0.199
1700569,0.2562,0.0687,0.9347,0.0,0.56,0.0,0.1636
1700585,0.2496,0.0758,0.9356,0.0,0.5327,0.0,0.1184
1700601,0.2419,0.0812,0.9405,0.0,0.5351,0.0,0.1112
1700618,0.239,0.082,0.945,0.0,0.5721,0.0,0.1491
1700634,0.2423,0.0798,0.9374,0.0,0.5955,0.0,0.1893
1700651,0.2406,0.0815,0.9368,0.0,0.5842,0.0,0.1958
1700667,0.234,0.0845,0.9421,0.0,0.5391,0.0,0.1362
1700683,0.2283,0.084,0.944,0.0,0.5278,0.0,0.0999
1700699,0.2218,0.0923,0.954,0.0,0.56,0.0,0.1249
1700716,0.2154,0.0939,0.9559,0.0,0.5923,0.0,0.1781
