t_ms,ax,ay,az,L_env,L_raw,R_env,R_raw
1497309,0.0282,-0.0267,0.9752,0.0,0.6769,0.0,0.1837
1497325,0.0283,-0.028,0.9742,0.0,0.6689,0.0,0.2103
1497343,0.0285,-0.0271,0.9741,0.0,0.5971,0.0,0.1821
1497359,0.0286,-0.0273,0.9706,0.0,0.4722,0.0,0.1112
1497376,0.0288,-0.027,0.9739,0.0,0.4738,0.0,0.083
1497392,0.0272,-0.0269,0.9745,0.0,0.5834,0.0,0.1209
1497408,0.0289,-0.0274,0.973,0.0,0.6777,0.0,0.1813
1497425,0.0281,-0.0277,0.9721,0.0,0.6664,0.0,0.2038
1497441,0.0282,-0.0271,0.9747,0.0,0.5544,0.0,0.1652
1497457,0.0309,-0.0245,0.9728,0.0,0.4577,0.0,0.0918
1497474,0.0293,-0.0235,0.9684,0.0,0.5214,0.0,0.0935
1497490,0.0305,-0.0247,0.9715,0.0,0.6366,0.0,0.1507
1497507,0.0286,-0.0282,0.9715,0.0,0.6858,0.0,0.203
1497523,0.0279,-0.028,0.9763,0.0,0.6052,0.0,0.1918
1497540,0.0276,-0.0269,0.9726,0.0,0.4763,0.0,0.1249
1497556,0.0283,-0.0269,0.9735,0.0,0.4545,0.0,0.0798
1497572,0.0292,-0.0275,0.9745,0.0,0.5576,0.0,0.12
1497589,0.0278,-0.0279,0.9771,0.0,0.66,0.0,0.1813
1497605,0.0275,-0.0277,0.9704,0.0,0.6697,0.0,0.2054
1497622,0.0307,-0.0268,0.9755,0.0,0.5617,0.0,0.1684
1497638,0.0276,-0.0275,0.9723,0.0,0.4634,0.0,0.1088
1497655,0.0297,-0.0269,0.975,0.0,0.4964,0.0,0.0894
1497671,0.0273,-0.0288,0.9747,0.0,0.606,0.0,0.1345
1497688,0.0271,-0.0275,0.9741,0.0,0.6842,0.0,0.1909
1497704,0.0287,-0.0284,0.9762,0.0,0.6439,0.0,0.199
1497721,0.0324,-0.0276,0.9605,0.0,0.531,0.0,0.1474
1497737,0.0242,-0.0189,0.9719,0.0,0.4682,0.0,0.0878
1497753,0.0281,-0.0243,0.9726,0.0,0.5407,0.0,0.0943
1497770,0.0257,-0.0261,0.9754,0.0,0.6536,0.0,0.1587
1497786,0.0298,-0.0261,0.9753,0.0,0.6946,0.0,0.2022
1497802,0.0292,-0.0261,0.976,0.0,0.5858,0.0,0.1732
1497819,0.0268,-0.028,0.9708,0.0,0.4601,0.0,0.1128
1497835,0.0282,-0.0243,0.9785,0.0,0.4795,0.0,0.083
1497852,0.027,-0.0274,0.9734,0.0,0.5882,0.0,0.1249
1497868,0.0277,-0.0287,0.9744,0.0,0.6777,0.0,0.1845
1497885,0.0314,-0.0256,0.9733,0.0,0.6624,0.0,0.2014
1497901,0.0295,-0.0257,0.9761,0.0,0.5472,0.0,0.1539
1497917,0.0283,-0.0269,0.9721,0.0,0.4698,0.0,0.0959
1497934,0.0273,-0.0292,0.9776,0.0,0.531,0.0,0.0951
1497950,0.0273,-0.0244,0.9621,0.0,0.6415,0.0,0.1482
1497967,0.0263,-0.0275,0.9785,0.0,0.7019,0.0,0.1998
1497983,0.0273,-0.028,0.9687,0.0,0.627,0.0,0.1958
1498000,0.0329,-0.0272,0.9797,0.0,0.4964,0.0,0.1281
1498016,0.0277,-0.0242,0.97,0.0,0.4601,0.0,0.0854
1498033,0.0277,-0.0297,0.9684,0.0,0.5625,0.0,0.1112
1498049,0.0286,-0.0263,0.9806,0.0,0.6761,0.0,0.174
1498066,0.0266,-0.0289,0.975,0.0,0.6834,0.0,0.2119
1498082,0.0301,-0.0241,0.979,0.0,0.5754,0.0,0.1716
1498098,0.0282,-0.027,0.9715,0.0,0.4698,0.0,0.1072
1498114,0.0285,-0.0244,0.9769,0.0,0.5053,0.0,0.0927
1498131,0.028,-0.0262,0.9723,0.0,0.6189,0.0,0.141
1498147,0.0282,-0.0259,0.9732,0.0,0.6874,0.0,0.1966
1498164,0.027,-0.025,0.9766,0.0,0.631,0.0,0.1958
1498180,0.023,-0.0297,0.9714,0.0,0.5012,0.0,0.1362
1498197,0.0295,-0.0248,0.9828,0.0,0.4456,0.0,0.0846
1498213,0.0284,-0.0284,0.9711,0.0,0.5439,0.0,0.108
1498229,0.0287,-0.0241,0.974,0.0,0.656,0.0,0.1732
1498246,0.0286,-0.0263,0.9768,0.0,0.6906,0.0,0.2046
1498262,0.0268,-0.0252,0.9719,0.0,0.5874,0.0,0.1781
1498279,0.0278,-0.0257,0.9745,0.0,0.4601,0.0,0.112
1498295,0.029,-0.0238,0.9732,0.0,0.4803,0.0,0.0854
1498312,0.0268,-0.027,0.9719,0.0,0.5826,0.0,0.1249
1498328,0.0273,-0.0263,0.973,0.0,0.6809,0.0,0.1877
1498345,0.0286,-0.0246,0.9725,0.0,0.656,0.0,0.1998
1498361,0.0232,-0.0209,0.9748,0.0,0.5343,0.0,0.1587
1498378,0.0267,-0.0263,0.9689,0.0,0.4537,0.0,0.0943
1498394,0.0281,-0.0238,0.9816,0.0,0.5206,0.0,0.0927
1498410,0.0296,-0.026,0.9653,0.0,0.6342,0.0,0.1458
1498427,0.0307,-0.0222,0.9741,0.0,0.6858,0.0,0.1877
1498445,0.0315,-0.0209,0.9707,0.0,0.6608,0.0,0.2014
1498461,0.0287,-0.0298,0.9753,0.0,0.5367,0.0,0.1515
1498477,0.0294,-0.0273,0.9695,0.0,0.4561,0.0,0.0943
1498494,0.0295,-0.0233,0.9744,0.0,0.5206,0.0,0.0943
1498510,0.0278,-0.0249,0.9718,0.0,0.6302,0.0,0.1474
1498526,0.029,-0.0252,0.9726,0.0,0.6954,0.0,0.2038
1498543,0.0276,-0.0245,0.9729,0.0,0.5987,0.0,0.1861
1498559,0.0274,-0.0261,0.9713,0.0,0.4706,0.0,0.1184
1498576,0.0275,-0.0246,0.9783,0.0,0.4585,0.0,0.083
1498592,0.0273,-0.0262,0.9718,0.0,0.5729,0.0,0.1184
1498609,0.0283,-0.025,0.9734,0.0,0.6761,0.0,0.1764
1498625,0.027,-0.0249,0.9737,0.0,0.6632,0.0,0.2014
1498642,0.0283,-0.0254,0.9739,0.0,0.548,0.0,0.1636
1498658,0.0286,-0.0252,0.9731,0.0,0.4553,0.0,0.0991
1498674,0.0279,-0.0256,0.9733,0.0,0.4972,0.0,0.0878
1498690,0.0287,-0.0246,0.9735,0.0,0.6294,0.0,0.1491
1498707,0.0284,-0.0265,0.9737,0.0,0.6906,0.0,0.2006
1498723,0.0281,-0.0254,0.9727,0.0,0.6132,0.0,0.1909
1498740,0.0286,-0.0248,0.9739,0.0,0.4827,0.0,0.1249
1498756,0.0272,-0.0262,0.9737,0.0,0.4513,0.0,0.0814
1498773,0.0281,-0.0252,0.9729,0.0,0.5617,0.0,0.1136
1498789,0.0293,-0.0243,0.9731,0.0,0.6697,0.0,0.1756
1498805,0.0282,-0.0253,0.9744,0.0,0.6809,0.0,0.2054
1498821,0.0277,-0.0251,0.9723,0.0,0.5455,0.0,0.1603
1498838,0.0285,-0.0256,0.9742,0.0,0.4593,0.0,0.0975
1498854,0.0282,-0.0252,0.9736,0.0,0.5093,0.0,0.0862
1498871,0.0288,-0.0251,0.9745,0.0,0.6181,0.0,0.1458
1498887,0.0274,-0.0251,0.974,0.0,0.689,0.0,0.199
1498904,0.0275,-0.0245,0.9738,0.0,0.6278,0.0,0.195
1498920,0.0282,-0.0245,0.9744,0.0,0.5004,0.0,0.1345
1498937,0.0276,-0.025,0.9726,0.0,0.4464,0.0,0.0838
1498953,0.028,-0.0252,0.9749,0.0,0.5472,0.0,0.108
1498969,0.0286,-0.0257,0.974,0.0,0.66,0.0,0.166
1498985,0.0281,-0.0251,0.9744,0.0,0.6673,0.0,0.2103
1499002,0.028,-0.0267,0.9758,0.0,0.5609,0.0,0.1724
1499018,0.0297,-0.0202,0.9667,0.0,0.4561,0.0,0.1088
1499035,0.0329,-0.0195,0.9778,0.0,0.4956,0.0,0.0886
1499051,0.0282,-0.0257,0.9742,0.0,0.6116,0.0,0.1362
1499068,0.0283,-0.024,0.9715,0.0,0.6858,0.0,0.1909
1499084,0.029,-0.0244,0.9766,0.0,0.6391,0.0,0.199
1499101,0.0279,-0.0268,0.9739,0.0,0.5117,0.0,0.1458
1499117,0.0281,-0.025,0.977,0.0,0.4456,0.0,0.0862
1499133,0.0287,-0.0247,0.9735,0.0,0.5238,0.0,0.0943
1499149,0.0278,-0.0259,0.9729,0.0,0.6648,0.0,0.17
1499166,0.0278,-0.0253,0.9733,0.0,0.6793,0.0,0.2087
1499182,0.0256,-0.0253,0.976,0.0,0.5721,0.0,0.1764
1499199,0.028,-0.0282,0.9779,0.0,0.4569,0.0,0.112
1499215,0.0302,-0.0406,0.9831,0.0,0.4811,0.0,0.0846
1499232,0.0282,-0.0253,0.9652,0.0,0.5907,0.0,0.1265
1499248,0.0287,-0.0223,0.9869,0.0,0.6858,0.0,0.1926
1499265,0.03,-0.025,0.9692,0.0,0.6552,0.0,0.2006
1499281,0.0274,-0.0229,0.9799,0.0,0.5302,0.0,0.1507
1499297,0.0289,-0.0261,0.9712,0.0,0.4456,0.0,0.0959
1499313,0.0268,-0.0244,0.9728,0.0,0.5343,0.0,0.1007
1499330,0.0287,-0.0248,0.9758,0.0,0.6495,0.0,0.1619
1499346,0.0285,-0.0257,0.9725,0.0,0.6826,0.0,0.2022
1499363,0.0282,-0.0249,0.9762,0.0,0.5858,0.0,0.1781
1499379,0.0282,-0.0246,0.9734,0.0,0.4585,0.0,0.1096
1499396,0.028,-0.0251,0.9712,0.0,0.4634,0.0,0.083
1499412,0.0276,-0.0242,0.9748,0.0,0.5754,0.0,0.12
1499428,0.0281,-0.0249,0.9721,0.0,0.6697,0.0,0.1797
1499445,0.0278,-0.0244,0.9762,0.0,0.66,0.0,0.2022
1499461,0.0279,-0.0252,0.9722,0.0,0.5375,0.0,0.1603
1499478,0.0281,-0.0248,0.9745,0.0,0.4489,0.0,0.0959
1499494,0.0283,-0.0253,0.9743,0.0,0.5028,0.0,0.0894
1499511,0.0275,-0.0252,0.9731,0.0,0.6181,0.0,0.141
1499527,0.0278,-0.0246,0.9738,0.0,0.6769,0.0,0.1869
1499545,0.0275,-0.0248,0.9728,0.0,0.6527,0.0,0.1974
1499561,0.0285,-0.0247,0.9743,0.0,0.531,0.0,0.1571
1499578,0.0277,-0.0246,0.9733,0.0,0.4473,0.0,0.0983
1499594,0.0276,-0.0251,0.9737,0.0,0.5053,0.0,0.0878
1499611,0.0285,-0.024,0.9727,0.0,0.6229,0.0,0.1474
1499627,0.0275,-0.0252,0.9746,0.0,0.689,0.0,0.2006
1499644,0.0283,-0.0253,0.9722,0.0,0.6229,0.0,0.1958
1499660,0.028,-0.0252,0.975,0.0,0.4924,0.0,0.1329
1499676,0.0277,-0.0249,0.9737,0.0,0.4448,0.0,0.0814
1499693,0.0283,-0.0249,0.974,0.0,0.5504,0.0,0.1088
1499709,0.0274,-0.0241,0.9732,0.0,0.6648,0.0,0.1716
1499726,0.0282,-0.0247,0.9761,0.0,0.6826,0.0,0.2054
1499742,0.0275,-0.0253,0.9739,0.0,0.5762,0.0,0.1772
1499759,0.0288,-0.0251,0.9737,0.0,0.4601,0.0,0.1096
1499775,0.0274,-0.0249,0.9743,0.0,0.4746,0.0,0.0838
1499792,0.028,-0.025,0.974,0.0,0.6019,0.0,0.1305
1499808,0.028,-0.0251,0.9738,0.0,0.6858,0.0,0.1909
1499825,0.0273,-0.025,0.9745,0.0,0.66,0.0,0.2038
1499841,0.0275,-0.0244,0.9734,0.0,0.5351,0.0,0.1499
1499857,0.0269,-0.0251,0.9704,0.0,0.4585,0.0,0.0943
1499873,0.0265,-0.0232,0.9801,0.0,0.5391,0.0,0.0991
1499890,0.0281,-0.0257,0.9682,0.0,0.6487,0.0,0.1644
1499906,0.0276,-0.025,0.9745,0.0,0.6769,0.0,0.2103
1499923,0.026,-0.0259,0.9727,0.0,0.5842,0.0,0.1813
1499939,0.0272,-0.0241,0.9748,0.0,0.4706,0.0,0.1112
1499956,0.0273,-0.0247,0.9738,0.0,0.4698,0.0,0.0846
1499972,0.027,-0.0239,0.9735,0.0,0.5713,0.0,0.1217
1499988,0.0274,-0.0244,0.9759,0.0,0.66,0.0,0.1853
1500004,0.0273,-0.026,0.9733,0.0,0.6262,0.0,0.1926
1500021,0.0278,-0.0256,0.9746,0.0,0.5149,0.0,0.1458
1500037,0.0267,-0.0248,0.9736,0.0,0.4577,0.0,0.0894
1500054,0.0264,-0.0239,0.9735,0.0,0.531,0.0,0.0967
1500070,0.0281,-0.0238,0.9737,0.0,0.6262,0.0,0.1579
1500087,0.0271,-0.0252,0.9733,0.0,0.6761,0.0,0.2014
1500103,0.0276,-0.0255,0.9739,0.0,0.5971,0.0,0.1829
1500119,0.0279,-0.025,0.9728,0.0,0.4795,0.0,0.1192
1500136,0.0274,-0.0247,0.9746,0.0,0.473,0.0,0.0814
1500152,0.028,-0.0247,0.9731,0.0,0.577,0.0,0.1128
1500169,0.027,-0.0255,0.973,0.0,0.6858,0.0,0.1845
1500185,0.0277,-0.0255,0.9751,0.0,0.6737,0.0,0.2119
1500202,0.0266,-0.0258,0.9742,0.0,0.5504,0.0,0.1644
1500218,0.0281,-0.0246,0.9738,0.0,0.444,0.0,0.0991
1500235,0.0261,-0.0253,0.9736,0.0,0.4908,0.0,0.0846
1500251,0.0268,-0.0257,0.9722,0.0,0.6108,0.0,0.1378
1500267,0.0277,-0.0261,0.9751,0.0,0.6906,0.0,0.199
1500284,0.0267,-0.0247,0.9724,0.0,0.627,0.0,0.199
1500300,0.0281,-0.024,0.9728,0.0,0.494,0.0,0.1354
1500316,0.0269,-0.0247,0.9738,0.0,0.4352,0.0,0.0749
1500333,0.0271,-0.0247,0.9742,0.0,0.5488,0.0,0.1088
1500349,0.0265,-0.0245,0.9737,0.0,0.6656,0.0,0.1797
1500366,0.0268,-0.0259,0.9731,0.0,0.6761,0.0,0.2144
1500382,0.0274,-0.0253,0.9737,0.0,0.5584,0.0,0.1716
1500399,0.0274,-0.0258,0.9744,0.0,0.4424,0.0,0.1088
1500415,0.0266,-0.0258,0.9742,0.0,0.469,0.0,0.0878
1500431,0.0277,-0.0262,0.9729,0.0,0.5882,0.0,0.1289
1500447,0.0274,-0.0253,0.9736,0.0,0.6858,0.0,0.2038
1500464,0.0268,-0.0254,0.973,0.0,0.6181,0.0,0.199
1500480,0.0268,-0.026,0.9736,0.0,0.4908,0.0,0.1362
1500497,0.0268,-0.0255,0.9729,0.0,0.436,0.0,0.0854
1500513,0.0273,-0.025,0.9735,0.0,0.5407,0.0,0.1072
1500530,0.0273,-0.0254,0.9747,0.0,0.664,0.0,0.1716
1500546,0.0273,-0.0261,0.9739,0.0,0.6922,0.0,0.2152
1500562,0.0269,-0.025,0.9731,0.0,0.5762,0.0,0.1781
1500579,0.0265,-0.0261,0.9731,0.0,0.4513,0.0,0.1088
1500595,0.0271,-0.0257,0.9735,0.0,0.4706,0.0,0.0814
1500612,0.0278,-0.026,0.9721,0.0,0.5907,0.0,0.1241
1500629,0.0264,-0.0257,0.973,0.0,0.6801,0.0,0.1789
1500645,0.0267,-0.0257,0.9741,0.0,0.6858,0.0,0.2119
1500662,0.0273,-0.025,0.9743,0.0,0.5665,0.0,0.1636
1500678,0.027,-0.0254,0.9732,0.0,0.4618,0.0,0.0999
1500695,0.0273,-0.0251,0.9739,0.0,0.502,0.0,0.0894
1500711,0.0271,-0.0248,0.9745,0.0,0.6278,0.0,0.1386
1500728,0.0271,-0.0252,0.9745,0.0,0.7059,0.0,0.2006
1500744,0.0267,-0.0262,0.9746,0.0,0.6527,0.0,0.1982
1500761,0.0274,-0.0255,0.9741,0.0,0.5246,0.0,0.1394
1500777,0.0275,-0.0261,0.9738,0.0,0.4553,0.0,0.0846
1500794,0.0274,-0.026,0.9732,0.0,0.5488,0.0,0.0975
1500810,0.0282,-0.0257,0.9739,0.0,0.6697,0.0,0.166
1500826,0.0271,-0.0248,0.9739,0.0,0.7124,0.0,0.2119
1500842,0.0262,-0.0246,0.9754,0.0,0.5882,0.0,0.1748
1500859,0.0281,-0.0249,0.9734,0.0,0.4754,0.0,0.1088
1500875,0.0279,-0.0251,0.9727,0.0,0.4875,0.0,0.083
1500892,0.0278,-0.0255,0.9729,0.0,0.6036,0.0,0.1313
1500908,0.0273,-0.0252,0.9755,0.0,0.6922,0.0,0.1934
1500925,0.027,-0.0266,0.9737,0.0,0.664,0.0,0.2022
1500941,0.0265,-0.0257,0.9754,0.0,0.531,0.0,0.1466
1500957,0.0266,-0.0247,0.9743,0.0,0.4577,0.0,0.0894
1500973,0.0264,-0.0254,0.9762,0.0,0.5528,0.0,0.0999
1500990,0.0268,-0.026,0.971,0.0,0.6697,0.0,0.1644
1501006,0.0277,-0.0256,0.9771,0.0,0.7019,0.0,0.2063
1501023,0.0274,-0.0256,0.9713,0.0,0.5971,0.0,0.1781
1501039,0.0281,-0.0252,0.9759,0.0,0.4682,0.0,0.1096
1501056,0.0272,-0.0243,0.9735,0.0,0.473,0.0,0.079
1501072,0.0266,-0.024,0.9752,0.0,0.5899,0.0,0.1241
1501089,0.0272,-0.0259,0.9727,0.0,0.685,0.0,0.1901
1501105,0.0274,-0.0253,0.9745,0.0,0.6632,0.0,0.2103
1501121,0.0271,-0.0249,0.9734,0.0,0.5359,0.0,0.1603
1501137,0.027,-0.0255,0.9747,0.0,0.436,0.0,0.0862
1501154,0.0265,-0.0252,0.9737,0.0,0.5327,0.0,0.0951
1501170,0.0272,-0.0261,0.9737,0.0,0.656,0.0,0.1595
1501187,0.0269,-0.0252,0.973,0.0,0.7035,0.0,0.2136
1501203,0.0265,-0.0257,0.9746,0.0,0.6052,0.0,0.1893
1501220,0.026,-0.0249,0.9739,0.0,0.4618,0.0,0.1152
1501236,0.0273,-0.025,0.9735,0.0,0.4537,0.0,0.0733
1501252,0.0267,-0.0249,0.9743,0.0,0.5641,0.0,0.12
